,code,year,hdi,country,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission,population
308,AUT,2010,0.448,Austria,"68,9",49750.0,392275107258.667,8.36501490116616,38632.0,83510.0021362305,8363404.0
309,AUT,2011,0.456,,,50700.0,431685217367.511,8.13547438124649,38667.98,81529.9987792969,8391643.0
310,AUT,2012,0.466,,,50100.0,409401816050.531,7.72361448670012,38703.96,78330.0018310547,8429991.0
311,AUT,2013,0.474,,,50720.0,430190979705.962,7.75369957604068,38739.94,78870.002746582,8479823.0
312,AUT,2014,0.479,,"78,32",50390.0,442584815286.034,7.26040422807808,38775.92,75150.0015258789,8546356.0
313,AUT,2015,0.478,,,47480.0,381971148530.543,7.31715887345687,38811.9,76339.9963378906,8642699.0
314,AUT,2016,0.481,,"86,64",46240.0,395837353031.499,7.28881998322196,38847.9,76730.0033569336,8736668.0
315,AUT,2017,0.482,,,45040.0,417261151844.977,7.4861615826868,38883.8,78650.0015258789,8797566.0
316,AUT,2018,0.483,,"74,12",48980.0,454991174096.102,7.13306391934265,38919.7,75440.0024414063,8840521.0
317,AUT,2019,0.488,,,51020.0,444621176100.548,7.2939842524557,38955.6,76919.9981689453,8879920.0
318,AUT,2020,0.483,,"79,6",48990.0,435225238000.437,,38991.5,,8916864.0
319,AUT,2021,0.478,,,52760.0,480368403893.364,,,,8955797.0
320,AZE,1990,0.273,,,,,,,,
321,AZE,1991,0.279,,,,,,,,
322,AZE,1992,0.287,,,,,,,,
323,AZE,1993,0.297,,,,,,,,
324,AZE,1994,0.292,,,,,,,,
325,AZE,1995,0.31,,,180.0,,,,,
326,AZE,1996,0.319,,,240.0,,,,,
327,AZE,1997,0.323,,,410.0,,,,,
328,AZE,1998,0.324,,,510.0,,,,,
329,AZE,1999,0.332,,,600.0,,,,,
330,AZE,2000,0.335,Azerbaijan,"33,7",630.0,5272798390.70183,3.44034987451234,9872.2,37740.0016784668,8048600.0
331,AZE,2001,0.337,Azerbaijan,"35,8",680.0,5707720390.8515,3.25475885195779,9917.475,37189.998626709,8111200.0
332,AZE,2002,0.362,Azerbaijan,"37,3",740.0,6235856819.58445,3.20364176300342,9962.749,37250.0,8171950.0
333,AZE,2003,0.376,Azerbaijan,"37,7",840.0,7276753894.71541,3.46971735767409,10008.024,39939.998626709,8234100.0
334,AZE,2004,0.392,Azerbaijan,"39,1",960.0,8680370408.05943,3.40817425702069,10053.298,40080.0018310547,8306500.0
335,AZE,2005,0.4,Azerbaijan,"40,0",1290.0,13245716099.0057,3.57966371128265,10098.573,42869.9989318848,8391850.0
336,AZE,2006,0.409,Azerbaijan,"41,1",1920.0,20982986344.3027,3.59359067612522,10143.848,44720.0012207031,8484550.0
337,AZE,2007,0.424,Azerbaijan,"42,0",2730.0,33050343782.7759,3.2197917752283,10189.122,43290.0009155273,8581300.0
338,AZE,2008,0.43,Azerbaijan,"42,1",3890.0,48852482960.0779,3.47467886470314,10234.397,47650.0015258789,8763400.0
339,AZE,2009,0.44,Azerbaijan,"43,1",4820.0,44291490420.5026,2.85003995085413,10279.671,43130.0010681152,8947243.0
340,AZE,2010,0.448,Azerbaijan,"43,1",5410.0,52909294791.9262,2.68490259313911,10324.946,42020.0004577637,9054332.0
341,AZE,2011,0.456,,,5570.0,65951627200.2026,2.97391876434174,10415.731,44840.0001525879,9173082.0
342,AZE,2012,0.466,,,6480.0,69683935845.2139,3.2391028675313,10506.515,48049.9992370605,9295784.0
343,AZE,2013,0.474,,,7450.0,74164435946.4627,3.28561690260393,10597.3,49259.9983215332,9416801.0
344,AZE,2014,0.479,,"55,47",7740.0,75244294275.1498,3.38119922010786,10688.085,50619.9989318848,9535079.0
345,AZE,2015,0.478,,,6610.0,53074370486.0433,3.29245286882946,10778.87,50520.0004577637,9649341.0
346,AZE,2016,0.481,,"83,78",4790.0,37867518957.1975,3.30401955668615,10874.752,50860.0006103516,9757812.0
347,AZE,2017,0.482,,,4110.0,40865558912.3867,3.24334199859821,10971.848,50240.0016784668,9854033.0
348,AZE,2018,0.483,,"60,11",4080.0,47112941176.4706,3.2928323542098,11087.15,51689.998626709,9939771.0
349,AZE,2019,0.488,,,4510.0,48174235294.1176,3.54239782750878,11202.4,54799.9992370605,10024283.0
350,AZE,2020,0.483,,"46,5",4480.0,42693000000.0,,11317.7,,10093121.0
351,AZE,2021,0.478,,,4900.0,54622176470.5882,,,,10137750.0
352,BDI,1990,0.273,,,,,,,,
353,BDI,1991,0.279,,,,,,,,
354,BDI,1992,0.287,,,,,,,,
355,BDI,1993,0.297,,,,,,,,
356,BDI,1994,0.292,,,,,,,,
357,BDI,1995,0.31,,,150.0,,,,,
358,BDI,1996,0.319,,,150.0,,,,,
359,BDI,1997,0.323,,,150.0,,,,,
360,BDI,1998,0.324,,,150.0,,,,,
361,BDI,1999,0.332,,,140.0,,,,,
362,BDI,2000,0.335,Burundi,..,140.0,870486065.883137,0.0412197298554028,1939.4,1990.00000953674,6307659.0
363,BDI,2001,0.337,Burundi,..,130.0,876794723.068586,0.0309323202379809,1939.4,1960.00003814697,6465729.0
364,BDI,2002,0.362,Burundi,..,130.0,825394490.159111,0.0315839903219866,1939.4,1950.00004768372,6648938.0
365,BDI,2003,0.376,Burundi,..,120.0,784654423.620476,0.0233207386412289,1939.4,1940.00005722046,6860846.0
366,BDI,2004,0.392,Burundi,..,120.0,915257323.3961,0.021065949051929,1939.4,2000.0,7120496.0
367,BDI,2005,0.4,Burundi,..,130.0,1117113045.65222,0.0203007935932409,1939.4,2059.99994277954,7388874.0
368,BDI,2006,0.409,Burundi,..,150.0,1273375020.26862,0.0235042493268719,1939.4,2200.00004768372,7658190.0
369,BDI,2007,0.424,Burundi,..,170.0,1356199364.85882,0.022656874259332,1939.4,2279.99997138977,7944609.0
370,BDI,2008,0.43,Burundi,..,180.0,1611835901.9063,0.0217440972512632,1939.4,2400.00009536743,8278109.0
371,BDI,2009,0.44,Burundi,..,190.0,1781455092.07114,0.0206674064624861,1939.4,2549.99995231628,8709366.0
372,BDI,2010,0.448,Burundi,..,210.0,2032135246.50004,0.0328709319534404,1939.4,2880.00011444092,9126605.0
373,BDI,2011,0.456,,,220.0,2235820867.82743,0.0380721425092179,2110.8,3119.99988555908,9455733.0
374,BDI,2012,0.466,,,240.0,2333341374.89657,0.0377725279966781,2282.2,3200.00004768372,9795479.0
375,BDI,2013,0.474,,,240.0,2451606684.31708,0.0384252452781909,2453.6,3599.99990463257,10149577.0
376,BDI,2014,0.479,,"25,78",250.0,2705783272.07443,0.0362080176588056,2625.0,3589.99991416931,10494913.0
377,BDI,2015,0.478,,,250.0,3104003611.42957,0.0372885697074809,2796.4,3619.99988555908,10727148.0
378,BDI,2016,0.481,,"51,24",250.0,2639321161.41102,0.0403546548329527,2796.4,4000.0,10903327.0
379,BDI,2017,0.482,,,250.0,2712324133.79776,0.0475097981245615,2796.4,4619.99988555908,11155593.0
380,BDI,2018,0.483,,"40,59",240.0,2660123597.70762,0.060034078267717,2796.4,4869.99988555908,11493472.0
381,BDI,2019,0.488,,,230.0,2576518846.39,0.0606324085103501,2796.4,4559.99994277954,11874838.0
382,BDI,2020,0.483,,27,220.0,2649671998.86192,,2796.4,,12220227.0
383,BDI,2021,0.478,,,220.0,2779813489.02447,,,,12551213.0
384,BEL,1990,0.273,,,,,,,,
385,BEL,1991,0.279,,,,,,,,
386,BEL,1992,0.287,,,,,,,,
387,BEL,1993,0.297,,,,,,,,
388,BEL,1994,0.292,,,,,,,,
389,BEL,1995,0.31,,,27070.0,,,,,
390,BEL,1996,0.319,,,28550.0,,,,,
391,BEL,1997,0.323,,,28450.0,,,,,
392,BEL,1998,0.324,,,26530.0,,,,,
393,BEL,1999,0.332,,,25980.0,,,,,
394,BEL,2000,0.335,Belgium,"53,3",25890.0,236792460312.471,11.4395805389587,6673.0,138250.0,10251250.0
395,BEL,2001,0.337,Belgium,"58,5",24460.0,236746141604.37,11.5043206822099,6695.57,138679.992675781,10286570.0
396,BEL,2002,0.362,Belgium,"59,3",24060.0,258383599375.177,10.7279884826909,6718.14,131360.000610352,10332785.0
397,BEL,2003,0.376,Belgium,"61,4",27100.0,318082528506.588,11.1313145272907,6740.71,134750.0,10376133.0
398,BEL,2004,0.392,Belgium,"62,1",32910.0,369214712443.206,10.9412242294738,6763.28,133300.003051758,10421137.0
399,BEL,2005,0.4,Belgium,"62,4",37780.0,385714762230.039,10.5557823718867,6785.85,129550.003051758,10478617.0
400,BEL,2006,0.409,Belgium,"62,9",39940.0,408259840868.823,10.3005720657855,6808.42,126550.003051758,10547958.0
401,BEL,2007,0.424,Belgium,"63,3",42740.0,470922156309.453,9.84311587357925,6830.99,121889.999389648,10625700.0
402,BEL,2008,0.43,Belgium,"63,3",46570.0,517328087920.078,9.98415218275303,6853.56,124139.999389648,10709973.0
403,BEL,2009,0.44,Belgium,"63,5",46980.0,483254171097.812,9.23170127271377,6876.13,117169.998168945,10796493.0
404,BEL,2010,0.448,Belgium,"63,0",47080.0,481420882905.001,9.79479224161996,6898.7,124739.99786377,10895586.0
405,BEL,2011,0.456,,,46490.0,523330354138.133,8.74050515161928,6897.56,113129.997253418,11038264.0
406,BEL,2012,0.466,,,47130.0,496152879924.727,8.5775258769088,6896.42,111910.003662109,11106932.0
407,BEL,2013,0.474,,,47900.0,521791015247.06,8.65547751219134,6895.28,112889.999389648,11159407.0
408,BEL,2014,0.479,,"66,61",47820.0,535390200131.018,8.04171121528318,6894.14,106510.00213623,11209057.0
409,BEL,2015,0.478,,,45570.0,462335574841.484,8.43785199879601,6893.0,111430.000305176,11274196.0
410,BEL,2016,0.481,,"73,55",43400.0,476062757356.927,8.31493180826759,6893.0,110379.997253418,11331422.0
411,BEL,2017,0.482,,,42520.0,502764720556.354,8.15109567890864,6893.0,108309.997558594,11375158.0
412,BEL,2018,0.483,,"77,47",46060.0,543299066998.902,8.19633858929077,6893.0,109059.997558594,11427054.0
413,BEL,2019,0.488,,,48100.0,535830876745.097,8.09558395403513,6893.0,108059.997558594,11488980.0
414,BEL,2020,0.483,,"73,3",46030.0,525211810652.608,,6893.0,,11538604.0
415,BEL,2021,0.478,,,50490.0,594104177539.525,,,,11592952.0
416,BEN,1990,0.273,,,,,,,,
417,BEN,1991,0.279,,,,,,,,
418,BEN,1992,0.287,,,,,,,,
419,BEN,1993,0.297,,,,,,,,
420,BEN,1994,0.292,,,,,,,,
421,BEN,1995,0.31,,,350.0,,,,,
422,BEN,1996,0.319,,,340.0,,,,,
423,BEN,1997,0.323,,,370.0,,,,,
424,BEN,1998,0.324,,,370.0,,,,,
425,BEN,1999,0.332,,,410.0,,,,,
426,BEN,2000,0.335,Benin,"49,6",470.0,3519991326.48464,0.202914451695858,41351.5,7030.00020980835,6998023.0
427,BEN,2001,0.337,Benin,"49,2",520.0,3666222600.09828,0.241263187494358,40851.5,6500.0,7212041.0
428,BEN,2002,0.362,Benin,"50,4",520.0,4194342849.46574,0.293334730946423,40351.5,7530.00020980835,7431783.0
429,BEN,2003,0.376,Benin,"50,9",590.0,5349258334.31914,0.31857080486918,39851.5,7500.0,7659208.0
430,BEN,2004,0.392,Benin,"50,1",720.0,6190270756.13743,0.335674452966872,39351.5,7590.00015258789,7894554.0
431,BEN,2005,0.4,Benin,"50,5",810.0,6567654493.50831,0.355853600774169,38851.5,8619.99988555908,8149419.0
432,BEN,2006,0.409,Benin,"50,3",840.0,7034111651.4964,0.41296589468349,38351.5,8909.99984741211,8402631.0
433,BEN,2007,0.424,Benin,"50,4",900.0,8169048690.05254,0.462547473270827,37851.5,9649.99961853027,8647761.0
434,BEN,2008,0.43,Benin,"50,5",1010.0,9787735426.00897,0.451357320272098,37351.5,9399.99961853027,8906469.0
435,BEN,2009,0.44,Benin,"50,3",1060.0,9738626993.27696,0.481874443178168,36851.5,10029.9997329712,9172514.0
436,BEN,2010,0.448,Benin,"50,4",1050.0,9535345011.48797,0.51134323663399,36351.5,10479.9995422363,9445710.0
437,BEN,2011,0.456,,,1060.0,10693321370.036,0.478081269225285,35851.5,10550.0001907349,9726380.0
438,BEN,2012,0.466,,,1090.0,11141358105.9853,0.443375821240903,35351.5,10529.9997329712,10014078.0
439,BEN,2013,0.474,,,1180.0,12517845127.6775,0.453984130764762,34851.5,11159.9998474121,10308730.0
440,BEN,2014,0.479,,"32,42",1230.0,13284527850.2632,0.488937949273721,34351.5,11699.9998092651,10614844.0
441,BEN,2015,0.478,,,1140.0,11388160997.1089,0.503988804029298,33851.5,12119.9998855591,10932783.0
442,BEN,2016,0.481,,"64,99",1070.0,11821065852.1271,0.598574501979173,33351.5,13819.9996948242,11260085.0
443,BEN,2017,0.482,,,1050.0,12701655845.9612,0.592405864211009,32851.5,13970.0002670288,11596779.0
444,BEN,2018,0.483,,"38,04",1150.0,14262408079.7014,0.621404996371979,32351.5,15090.0001525879,11940683.0
445,BEN,2019,0.488,,,1200.0,14391686309.033,0.593957402249655,31851.5,15020.0004577637,12290444.0
446,BEN,2020,0.483,,30,1230.0,15651545208.8783,,31351.5,,12643123.0
447,BEN,2021,0.478,,,1350.0,17144918952.4682,,,,12996895.0
448,BFA,1990,0.273,,,,,,,,
449,BFA,1991,0.279,,,,,,,,
450,BFA,1992,0.287,,,,,,,,
451,BFA,1993,0.297,,,,,,,,
452,BFA,1994,0.292,,,,,,,,
453,BFA,1995,0.31,,,250.0,,,,,
454,BFA,1996,0.319,,,240.0,,,,,
455,BFA,1997,0.323,,,250.0,,,,,
456,BFA,1998,0.324,,,240.0,,,,,
457,BFA,1999,0.332,,,260.0,,,,,
458,BFA,2000,0.335,Burkina Faso,..,260.0,2968369991.46729,0.0791053488007293,72165.0,16129.9991607666,11882888.0
459,BFA,2001,0.337,Burkina Faso,..,270.0,3190371050.45524,0.0791851989964868,71665.0,15390.0003433228,12249764.0
460,BFA,2002,0.362,Burkina Faso,..,260.0,3622350203.94595,0.0759958467114917,71165.0,16090.0001525879,12632269.0
461,BFA,2003,0.376,Burkina Faso,..,310.0,4740768355.22974,0.0798121867114876,70665.0,19540.0009155273,13030591.0
462,BFA,2004,0.392,Burkina Faso,..,370.0,5451688868.42974,0.0788339845278287,70165.0,20079.9999237061,13445977.0
463,BFA,2005,0.4,Burkina Faso,..,440.0,6146352742.03313,0.0763901874622177,69665.0,20709.9990844727,13876127.0
464,BFA,2006,0.409,Burkina Faso,..,470.0,6547420133.69942,0.086614909802219,69165.0,20680.0003051758,14316242.0
465,BFA,2007,0.424,Burkina Faso,..,490.0,7625723123.54939,0.0955473941935508,68665.0,21309.9994659424,14757074.0
466,BFA,2008,0.43,Burkina Faso,..,550.0,9451436358.96861,0.111857452004681,68165.0,22209.9990844727,15197915.0
467,BFA,2009,0.44,Burkina Faso,..,590.0,9450697335.53565,0.110542976813291,67665.0,22899.9996185303,15650022.0
468,BFA,2010,0.448,Burkina Faso,..,630.0,10109618964.2848,0.142087360265178,67165.0,24489.9997711182,16116845.0
469,BFA,2011,0.456,,,660.0,12080296644.0643,0.148169110953845,66664.8,24989.9997711182,16602651.0
470,BFA,2012,0.466,,,710.0,12561016091.4673,0.171791872001996,66164.6,25700.0007629395,17113732.0
471,BFA,2013,0.474,,,750.0,13444301139.1384,0.177473786864135,65664.4,26649.9996185303,17636408.0
472,BFA,2014,0.479,,"40,52",740.0,13943016923.9017,0.175015284489386,65164.2,27149.9996185303,18169842.0
473,BFA,2015,0.478,,,680.0,11832159275.603,0.197670493212114,64664.0,28040.0009155273,18718019.0
474,BFA,2016,0.481,,"43,37",660.0,12833363370.174,0.191953538512142,64164.0,29420.0000762939,19275498.0
475,BFA,2017,0.482,,,650.0,14106956830.0857,0.215266714498889,63664.0,30360.0006103516,19835858.0
476,BFA,2018,0.483,,"47,34",730.0,15890065019.7634,0.229003261422908,63164.0,31149.9996185303,20392723.0
477,BFA,2019,0.488,,,750.0,16178162030.0694,0.238644814374665,62664.0,32209.9990844727,20951639.0
478,BFA,2020,0.483,,"38,3",750.0,17933606353.1775,,62164.0,,21522626.0
479,BFA,2021,0.478,,,830.0,19737615114.3661,,,,22100683.0
480,BGD,1990,0.273,,,,,,,,
481,BGD,1991,0.279,,,,,,,,
482,BGD,1992,0.287,,,,,,,,
483,BGD,1993,0.297,,,,,,,,
484,BGD,1994,0.292,,,,,,,,
485,BGD,1995,0.31,,,330.0,,,,,
486,BGD,1996,0.319,,,360.0,,,,,
487,BGD,1997,0.323,,,390.0,,,,,
488,BGD,1998,0.324,,,410.0,,,,,
489,BGD,1999,0.332,,,420.0,,,,,
490,BGD,2000,0.335,Bangladesh,"38,2",430.0,53369787318.6245,0.167578314629207,19203.281,115459.999084473,129193327.0
491,BGD,2001,0.337,Bangladesh,"38,2",430.0,53991289844.3291,0.195791791879492,19171.295,120440.002441406,131670484.0
492,BGD,2002,0.362,Bangladesh,"39,0",430.0,54724081490.5102,0.204488116043745,19139.309,124199.996948242,134139826.0
493,BGD,2003,0.376,Bangladesh,"37,5",460.0,60158929188.2556,0.209738657425867,19107.323,126099.998474121,136503206.0
494,BGD,2004,0.392,Bangladesh,"40,2",500.0,65108544250.0425,0.219973061310162,19075.337,128190.002441406,138789725.0
495,BGD,2005,0.4,Bangladesh,"40,5",540.0,69442943089.4309,0.232129713068738,19043.351,133110.000610352,140912590.0
496,BGD,2006,0.409,Bangladesh,"41,4",570.0,71819083683.7403,0.251702276981285,19011.365,138889.999389648,142628831.0
497,BGD,2007,0.424,Bangladesh,"42,0",600.0,79611888213.148,0.263570649068447,18979.379,142169.998168945,144135934.0
498,BGD,2008,0.43,Bangladesh,"42,1",660.0,91631278239.3237,0.285927829584482,18947.393,150850.006103516,145421318.0
499,BGD,2009,0.44,Bangladesh,"42,3",720.0,102477791472.39,0.305030148225566,18915.406,155000.0,146706810.0
500,BGD,2010,0.448,Bangladesh,"42,6",800.0,115279077465.226,0.340855944444599,18883.42,163179.992675781,148391139.0
501,BGD,2011,0.456,,,890.0,128637938711.386,0.362290353952064,18873.536,168960.006713867,150211005.0
502,BGD,2012,0.466,,,970.0,133355749482.478,0.381285779630454,18863.652,172839.996337891,152090649.0
503,BGD,2013,0.474,,,1030.0,149990451022.29,0.39342948638202,18853.768,176779.998779297,154030139.0
504,BGD,2014,0.479,,"25,61",1100.0,172885454931.453,0.409268211026216,18843.884,181850.006103516,155961299.0
505,BGD,2015,0.478,,,1210.0,195078678697.23,0.457390879055986,18834.0,192179.992675781,157830000.0
506,BGD,2016,0.481,,"54,96",1410.0,265236247989.155,0.465501757675485,18834.0,193960.006713867,159784568.0
507,BGD,2017,0.482,,,1650.0,293754646182.389,0.490376738268744,18834.0,203080.001831055,161793964.0
508,BGD,2018,0.483,,"27,64",2020.0,321379023557.462,0.50982391901986,18834.0,208000.0,163683958.0
509,BGD,2019,0.488,,,2210.0,351238474244.667,0.548224196802713,18834.0,215940.002441406,165516222.0
510,BGD,2020,0.483,,29,2300.0,373902134700.41,,18834.0,,167420951.0
511,BGD,2021,0.478,,,2570.0,416264942893.326,,,,169356251.0
512,BGR,1990,0.273,,,,,,,,
513,BGR,1991,0.279,,,,,,,,
514,BGR,1992,0.287,,,,,,,,
515,BGR,1993,0.297,,,,,,,,
516,BGR,1994,0.292,,,,,,,,
517,BGR,1995,0.31,,,1520.0,,,,,
518,BGR,1996,0.319,,,1590.0,,,,,
519,BGR,1997,0.323,,,1460.0,,,,,
520,BGR,1998,0.324,,,1440.0,,,,,
521,BGR,1999,0.332,,,1480.0,,,,,
522,BGR,2000,0.335,Bulgaria,"48,7",1660.0,13245834314.5104,5.31445360024244,33750.0,57759.9983215332,8170172.0
523,BGR,2001,0.337,Bulgaria,"50,5",1770.0,14183497963.1071,5.76715957839179,34112.0,60139.9993896484,8009142.0
524,BGR,2002,0.362,Bulgaria,"55,4",1970.0,16402846413.0958,5.5632388404578,34474.0,57450.0007629395,7837161.0
525,BGR,2003,0.376,Bulgaria,"52,6",2370.0,21144982397.4144,6.16437100396881,34836.0,62319.9996948242,7775327.0
526,BGR,2004,0.392,Bulgaria,"53,0",3060.0,26157892832.2011,6.12554853369942,35198.0,61069.9996948242,7716860.0
527,BGR,2005,0.4,Bulgaria,"54,3",3800.0,29869284035.3218,6.2658541744854,35560.0,61060.001373291,7658972.0
528,BGR,2006,0.409,Bulgaria,"56,5",4300.0,34379808888.6039,6.43992357382198,35922.0,61009.9983215332,7601022.0
529,BGR,2007,0.424,Bulgaria,"55,0",4820.0,44432811756.4731,6.97119181064137,36284.0,65180.0003051758,7545338.0
530,BGR,2008,0.43,Bulgaria,"55,4",6070.0,54481376860.3695,6.67862442701865,36646.0,62810.001373291,7492561.0
531,BGR,2009,0.44,Bulgaria,"56,1",6680.0,52023505367.1714,5.76403094864345,37008.0,55319.9996948242,7444443.0
532,BGR,2010,0.448,Bulgaria,"56,3",7010.0,50682061053.2016,6.04954401644367,37370.0,56959.9990844727,7395599.0
533,BGR,2011,0.456,,,7260.0,57678241023.818,6.75527812444523,37562.0,62840.0001525879,7348328.0
534,BGR,2012,0.466,,,7490.0,54300857424.4415,6.16215310962387,37754.0,57110.0006103516,7305888.0
535,BGR,2013,0.474,,,7590.0,55810138436.4821,5.45896380820016,37946.0,51959.9990844727,7265115.0
536,BGR,2014,0.479,,"64,01",7700.0,57082011260.3446,5.82092471406323,38138.0,54540.0009155273,7223938.0
537,BGR,2015,0.478,,,7430.0,50781996712.7635,6.20786531681232,38330.0,57259.9983215332,7177991.0
538,BGR,2016,0.481,,"43,71",7400.0,53953897624.4344,5.83488198114205,38410.0,54189.998626709,7127822.0
539,BGR,2017,0.482,,,7610.0,59199447421.4924,6.2012902397538,38540.0,56430.0003051758,7075947.0
540,BGR,2018,0.483,,"64,51",8530.0,66363537115.2686,5.82203361005485,38670.0,53229.9995422363,7025037.0
541,BGR,2019,0.488,,,9500.0,68915875214.6537,5.61085727989368,38800.0,51279.9987792969,6975761.0
542,BGR,2020,0.483,,57,9520.0,70240275010.1964,,38930.0,,6934015.0
543,BGR,2021,0.478,,,11200.0,84056312734.3089,,,,6877743.0
544,BHR,1990,0.273,,,,,,,,
545,BHR,1991,0.279,,,,,,,,
546,BHR,1992,0.287,,,,,,,,
547,BHR,1993,0.297,,,,,,,,
548,BHR,1994,0.292,,,,,,,,
549,BHR,1995,0.31,,,9550.0,,,,,
550,BHR,1996,0.319,,,9870.0,,,,,
551,BHR,1997,0.323,,,9400.0,,,,,
552,BHR,1998,0.324,,,9190.0,,,,,
553,BHR,1999,0.332,,,9080.0,,,,,
554,BHR,2000,0.335,Bahrain,..,10220.0,9062898936.17021,22.3208638230523,3.7,25440.0005340576,711442.0
555,BHR,2001,0.337,Bahrain,..,10980.0,8976196808.51064,22.4441532227695,3.85,26280.0006866455,730257.0
556,BHR,2002,0.362,Bahrain,..,11850.0,9593510638.29787,23.0114219420391,4.0,27489.9997711182,748324.0
557,BHR,2003,0.376,Bahrain,..,12950.0,11074813829.7872,23.0515415673732,4.15,28549.9992370605,778256.0
558,BHR,2004,0.392,Bahrain,..,14510.0,13150159574.4681,21.5129627358727,4.3,28799.9992370605,833451.0
559,BHR,2005,0.4,Bahrain,..,16310.0,15968723404.2553,22.9399254857771,4.45,32090.0001525879,901921.0
560,BHR,2006,0.409,Bahrain,..,17660.0,18504760638.2979,23.1621419689141,4.6,34580.0018310547,970981.0
561,BHR,2007,0.424,Bahrain,..,19570.0,21730000000.0,22.1040775295714,4.75,35790.0009155273,1040532.0
562,BHR,2008,0.43,Bahrain,..,20940.0,25710904255.3191,22.2994157921307,4.9,38299.9992370605,1110343.0
563,BHR,2009,0.44,Bahrain,..,18920.0,22938218085.1064,20.9588676389432,5.05,38840.0001525879,1179453.0
564,BHR,2010,0.448,Bahrain,..,19390.0,25713271276.5957,21.3983490339881,5.2,40810.001373291,1213645.0
565,BHR,2011,0.456,,,19150.0,28776595744.6809,21.467283396817,5.36,41509.9983215332,1212077.0
566,BHR,2012,0.466,,,23360.0,30749308510.6383,22.1806964071631,5.52,43130.0010681152,1224939.0
567,BHR,2013,0.474,,,24790.0,32539468085.1064,22.8664641166687,5.68,45930.0003051758,1261673.0
568,BHR,2014,0.479,,"51,83",24530.0,33387712765.9574,23.0945126025605,5.84,48029.9987792969,1311134.0
569,BHR,2015,0.478,,,22740.0,31050638297.8723,22.4499354132727,6.0,48869.9989318848,1362142.0
570,BHR,2016,0.481,,"41,77",21820.0,32234973404.2553,21.4945289946026,6.2,49349.9984741211,1409661.0
571,BHR,2017,0.482,,,21790.0,35473776595.7447,20.9495388340495,6.4,50240.0016784668,1456834.0
572,BHR,2018,0.483,,"47,94",23210.0,37802005319.1489,20.7148328330727,6.6,51159.9998474121,1487340.0
