,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
1982,ISL,2006,,Iceland,"64,8",,,,,
1983,ISR,2006,,Israel,"55,0",,,,,
1984,ITA,2006,,Italy,"69,1",,,,,
1985,JAM,2006,,Jamaica,"52,8",,,,,
1986,JOR,2006,,Jordan,"41,4",,,,,
1987,JPN,2006,,Japan,"63,0",,,,,
1988,KAZ,2006,,Kazakhstan,"32,6",,,,,
1989,KEN,2006,,Kenya,"49,4",,,,,
1990,KGZ,2006,,Kyrgyzstan,"46,9",,,,,
1991,KHM,2006,,Cambodia,"53,5",,,,,
1992,KIR,2006,,Kiribati,..,,,,,
1993,KNA,2006,,Saint Kitts and Nevis,..,,,,,
1994,KOR,2006,,South Korea,"56,3",,,,,
1995,KWT,2006,,Kuwait,"36,4",,,,,
1996,LAO,2006,,Laos,..,,,,,
1997,LBN,2006,,Lebanon,"47,8",,,,,
1998,LBR,2006,,Liberia,..,,,,,
1999,LBY,2006,,Libyan Arab Jamahiriya,"37,6",,,,,
2000,LCA,2006,,Saint Lucia,..,,,,,
2001,LIE,2006,,Liechtenstein,..,,,,,
2002,LKA,2006,,Sri Lanka,"54,6",,,,,
2003,LSO,2006,,Lesotho,..,,,,,
2004,LTU,2006,,Lithuania,"65,1",,,,,
2005,LUX,2006,,Luxembourg,"68,7",,,,,
2006,LVA,2006,,Latvia,"69,6",,,,,
2007,MAC,2006,,Macao,..,,,,,
2008,MAR,2006,,Morocco,"45,1",,,,,
2009,MCO,2006,,Monaco,..,,,,,
2010,MDA,2006,,Moldova,"44,2",,,,,
2011,MDG,2006,,Madagascar,..,,,,,
2012,MDV,2006,,Maldives,..,,,,,
2013,MEX,2006,,Mexico,"47,6",106886790.0,9125.42262440559,4.19415708707286,675185.26,618010.009765625
2014,MHL,2006,,Marshall Islands,..,,,,,
2015,MKD,2006,,Macedonia,"46,3",,,,,
2016,MLI,2006,,Mali,..,,,,,
2017,MLT,2006,,Malta,"47,6",,,,,
2018,MMR,2006,,Myanmar,"52,4",,,,,
2019,MNE,2006,,Montenegro,..,,,,,
2020,MNG,2006,,Mongolia,"44,4",,,,,
2021,MNP,2006,,Northern Mariana Islands,..,,,,,
2022,MOZ,2006,,Mozambique,"47,3",,,,,
2023,MRT,2006,,Mauritania,..,,,,,
2024,MSR,2006,,Montserrat,..,,,,,
2025,MTQ,2006,,Martinique,..,,,,,
2026,MUS,2006,,Mauritius,..,,,,,
2027,MWI,2006,,Malawi,..,,,,,
2028,MYS,2006,,Malaysia,"62,8",,,,,
2029,MYT,2006,,Mayotte,..,,,,,
2030,NAM,2006,,Namibia,"48,1",,,,,
2031,NCL,2006,,New Caledonia,..,,,,,
2032,NER,2006,,Niger,..,,,,,
2033,NFK,2006,,Norfolk Island,..,,,,,
2034,NGA,2006,,Nigeria,"39,1",,,,,
2035,NIC,2006,,Nicaragua,"59,1",,,,,
2036,NIU,2006,,Niue,..,,,,,
2037,NLD,2006,,Netherlands,"65,0",,,,,
2038,NOR,2006,,Norway,"70,1",,,,,
2039,NPL,2006,,Nepal,"54,6",,,,,
2040,NRU,2006,,Nauru,..,,,,,
2041,NZL,2006,,New Zealand,"62,3",,,,,
2042,OMN,2006,,Oman,"44,3",,,,,
2043,PAK,2006,,Pakistan,"39,4",,,,,
2044,PAN,2006,,Panama,"57,3",,,,,
2045,PCN,2006,,Pitcairn,..,,,,,
2046,PER,2006,,Peru,"51,6",,,,,
2047,PHL,2006,,Philippines,"56,1",,,,,
2048,PLW,2006,,Palau,..,,,,,
2049,PNG,2006,,Papua New Guinea,..,,,,,
2050,POL,2006,,Poland,"62,9",,,,,
2051,PRI,2006,,Puerto Rico,..,,,,,
2052,PRK,2006,,North Korea,..,,,,,
2053,PRT,2006,,Portugal,"54,4",,,,,
2054,PRY,2006,,Paraguay,"52,1",,,,,
2055,PSE,2006,,Occupied Palestinian Territory,..,,,,,
2056,PYF,2006,,French Polynesia,..,,,,,
2057,QAT,2006,,Qatar,"46,4",,,,,
2058,REU,2006,,Reunion,..,,,,,
2059,ROU,2006,,Romania,"46,4",,,,,
2060,RUS,2006,,Russia,"45,7",,,,,
2061,RWA,2006,,Rwanda,..,,,,,
2062,SAU,2006,,Saudi Arabia,"50,3",,,,,
2063,SDN,2006,,Sudan,"44,7",,,,,
2064,SEN,2006,,Senegal,"46,2",,,,,
2065,SGP,2006,,Singapore,"55,9",,,,,
2066,SHN,2006,,Saint Helena,..,,,,,
2067,SJM,2006,,Svalbard and Jan Mayen Islands,..,,,,,
2068,SLB,2006,,Solomon Islands,..,,,,,
2069,SLE,2006,,Sierra Leone,..,,,,,
2070,SLV,2006,,El Salvador,"52,2",,,,,
2071,SMR,2006,,San Marino,..,,,,,
2072,SOM,2006,,Somalia,..,,,,,
2073,SPM,2006,,Saint Pierre and Miquelon,..,,,,,
2074,SRB,2006,,Serbia,"46,4",,,,,
2075,STP,2006,,Sao Tome and Principe,..,,,,,
2076,SUR,2006,,Suriname,..,,,,,
2077,SVK,2006,,Slovakia,"64,8",,,,,
2078,SVN,2006,,Slovenia,"61,1",,,,,
2079,SWE,2006,,Sweden,"67,6",,,,,
2080,SWZ,2006,,Swaziland,..,,,,,
2081,SYC,2006,,Seychelles,..,,,,,
2082,SYR,2006,,Syria,"42,4",,,,,
2083,TCA,2006,,Turks and Caicos Islands,..,,,,,
2084,TCD,2006,,Chad,..,,,,,
2085,TGO,2006,,Togo,"48,1",,,,,
2086,THA,2006,,Thailand,"59,1",,,,,
2087,TJK,2006,,Tajikistan,"38,1",,,,,
2088,TKL,2006,,Tokelau,..,,,,,
2089,TKM,2006,,Turkmenistan,"31,8",,,,,
2090,TLS,2006,,Timor-Leste,..,,,,,
2091,TON,2006,,Tonga,..,,,,,
2092,TTO,2006,,Trinidad and Tobago,"45,3",,,,,
2093,TUN,2006,,Tunisia,"46,4",,,,,
2094,TUR,2006,,Turkey,"43,9",,,,,
2095,TUV,2006,,Tuvalu,..,,,,,
2096,TWN,2006,,Taiwan,"57,4",,,,,
2097,TZA,2006,,Tanzania,"51,7",,,,,
2098,UGA,2006,,Uganda,..,,,,,
2099,UKR,2006,,Ukraine,"45,6",,,,,
2100,URY,2006,,Uruguay,"57,0",,,,,
2101,USA,2006,,United States of America,"55,9",,,,,
2102,UZB,2006,,Uzbekistan,"31,4",,,,,
2103,VAT,2006,,Holy See,..,,,,,
2104,VCT,2006,,Saint Vincent and the Grenadines,..,,,,,
2105,VEN,2006,,Venezuela,"55,3",,,,,
2106,VGB,2006,,British Virgin Islands,..,,,,,
2107,VIR,2006,,United States Virgin Islands,..,,,,,
2108,VNM,2006,,Viet Nam,"49,9",,,,,
2109,VUT,2006,,Vanuatu,..,,,,,
2110,WLF,2006,,Wallis and Futuna Islands,..,,,,,
2111,WSM,2006,,Samoa,..,,,,,
2112,YEM,2006,,Yemen,"34,6",,,,,
2113,ZAF,2006,,South Africa,"34,1",,,,,
2114,ZMB,2006,,Zambia,"53,9",,,,,
2115,ZWE,2006,,Zimbabwe,"50,5",,,,,
2116,ABW,2007,,Aruba,..,,,,,
2117,AIA,2007,,Anguilla,..,,,,,
2118,AND,2007,,Andorra,..,,,,,
2119,ANT,2007,,Netherlands Antilles,..,,,,,
2120,ASM,2007,,American Samoa,..,,,,,
2121,ATG,2007,,Antigua and Barbuda,..,,,,,
2122,BIH,2007,,Bosnia and Herzegovina,"38,3",,,,,
2123,BMU,2007,,Bermuda,..,,,,,
2124,BTN,2007,,Bhutan,..,,,,,
2125,COK,2007,,Cook Islands,..,,,,,
2126,CYM,2007,,Cayman Islands,..,,,,,
2127,DMA,2007,,Dominica,..,,,,,
2128,ESH,2007,,Western Sahara,..,,,,,
2129,FJI,2007,,Fiji,..,,,,,
2130,FLK,2007,,Falkland Islands,..,,,,,
2131,FRO,2007,,Faeroe Islands,..,,,,,
2132,FSM,2007,,Micronesia,..,,,,,
2133,GIB,2007,,Gibraltar,..,,,,,
2134,GLP,2007,,Guadeloupe,..,,,,,
2135,GRD,2007,,Grenada,..,,,,,
2136,GRL,2007,,Greenland,..,,,,,
2137,GUF,2007,,French Guiana,..,,,,,
2138,GUM,2007,,Guam,..,,,,,
2139,IMN,2007,,Isle of Man,..,,,,,
2140,KIR,2007,,Kiribati,..,,,,,
2141,LCA,2007,,Saint Lucia,..,,,,,
2142,LIE,2007,,Liechtenstein,..,,,,,
2143,LUX,2007,,Luxembourg,"69,1",,,,,
2144,MAC,2007,,Macao,..,,,,,
2145,MCO,2007,,Monaco,..,,,,,
2146,MDV,2007,,Maldives,..,,,,,
2147,MHL,2007,,Marshall Islands,..,,,,,
2148,MNE,2007,,Montenegro,..,,,,,
2149,MNP,2007,,Northern Mariana Islands,..,,,,,
2150,MSR,2007,,Montserrat,..,,,,,
2151,MTQ,2007,,Martinique,..,,,,,
2152,MYT,2007,,Mayotte,..,,,,,
2153,NCL,2007,,New Caledonia,..,,,,,
2154,NFK,2007,,Norfolk Island,..,,,,,
2155,NIU,2007,,Niue,..,,,,,
2156,NRU,2007,,Nauru,..,,,,,
2157,PCN,2007,,Pitcairn,..,,,,,
2158,PLW,2007,,Palau,..,,,,,
2159,PNG,2007,,Papua New Guinea,..,,,,,
2160,PRK,2007,,North Korea,..,,,,,
2161,PSE,2007,,Occupied Palestinian Territory,..,,,,,
2162,PYF,2007,,French Polynesia,..,,,,,
2163,REU,2007,,Reunion,..,,,,,
2164,SHN,2007,,Saint Helena,..,,,,,
2165,SJM,2007,,Svalbard and Jan Mayen Islands,..,,,,,
2166,SLB,2007,,Solomon Islands,..,,,,,
2167,SMR,2007,,San Marino,..,,,,,
2168,SOM,2007,,Somalia,..,,,,,
2169,SPM,2007,,Saint Pierre and Miquelon,..,,,,,
2170,STP,2007,,Sao Tome and Principe,..,,,,,
2171,SUR,2007,,Suriname,..,,,,,
2172,TCA,2007,,Turks and Caicos Islands,..,,,,,
2173,TKL,2007,,Tokelau,..,,,,,
2174,TKM,2007,,Turkmenistan,"31,7",,,,,
2175,TLS,2007,,Timor-Leste,..,,,,,
2176,TON,2007,,Tonga,..,,,,,
2177,TUV,2007,,Tuvalu,..,,,,,
2178,VAT,2007,,Holy See,..,,,,,
2179,VGB,2007,,British Virgin Islands,..,,,,,
2180,VIR,2007,,United States Virgin Islands,..,,,,,
2181,VUT,2007,,Vanuatu,..,,,,,
2182,WLF,2007,,Wallis and Futuna Islands,..,,,,,
2183,WSM,2007,,Samoa,..,,,,,
2184,ABW,2008,,Aruba,..,,,,,
2185,AFG,2008,,Afghanistan,..,,,,,
2186,AGO,2008,,Angola,"48,5",,,,,
2187,AIA,2008,,Anguilla,..,,,,,
2188,ALB,2008,,Albania,"67,5",,,,,
2189,AND,2008,,Andorra,..,,,,,
2190,ANT,2008,,Netherlands Antilles,..,,,,,
2191,ARE,2008,,United Arab Emirates,"50,7",,,,,
2192,ARG,2008,,Argentina,"56,1",,,,,
2193,ARM,2008,,Armenia,"46,5",,,,,
2194,ASM,2008,,American Samoa,..,,,,,
2195,ATG,2008,,Antigua and Barbuda,..,,,,,
2196,AUS,2008,,Australia,"56,6",,,,,
2197,AUT,2008,,Austria,"69,1",,,,,
2198,AZE,2008,,Azerbaijan,"42,1",,,,,
2199,BDI,2008,,Burundi,..,,,,,
2200,BEL,2008,,Belgium,"63,3",,,,,
2201,BEN,2008,,Benin,"50,5",,,,,
2202,BFA,2008,,Burkina Faso,..,,,,,
2203,BGD,2008,,Bangladesh,"42,1",,,,,
2204,BGR,2008,,Bulgaria,"55,4",,,,,
2205,BHR,2008,,Bahrain,..,,,,,
2206,BHS,2008,,Bahamas,..,,,,,
2207,BIH,2008,,Bosnia and Herzegovina,"38,2",,,,,
2208,BLR,2008,,Belarus,"53,5",,,,,
2209,BLZ,2008,,Belize,..,,,,,
2210,BMU,2008,,Bermuda,..,,,,,
2211,BOL,2008,,Bolivia,"54,4",,,,,
2212,BRA,2008,,Brazil,"60,0",,,,,
2213,BRB,2008,,Barbados,..,,,,,
2214,BRN,2008,,Brunei Darussalam,"62,8",,,,,
2215,BTN,2008,,Bhutan,..,,,,,
2216,BWA,2008,,Botswana,"52,7",,,,,
2217,CAF,2008,,Central African Republic,..,,,,,
2218,CAN,2008,,Canada,"58,1",33247118.0,46710.5055759013,16.5569229400011,3474181.62,688190.002441406
2219,CHE,2008,,Switzerland,"77,8",,,,,
2220,CHL,2008,,Chile,"54,5",,,,,
2221,CHN,2008,,China,"42,1",,,,,
2222,CIV,2008,,Cote d'Ivoire,"53,4",,,,,
2223,CMR,2008,,Cameroon,"43,2",,,,,
2224,COD,2008,,Dem. Rep. Congo,"47,3",,,,,
2225,COG,2008,,Congo,"47,6",,,,,
2226,COK,2008,,Cook Islands,..,,,,,
2227,COL,2008,,Colombia,"62,6",,,,,
2228,COM,2008,,Comoros,..,,,,,
2229,CPV,2008,,Cape Verde,..,,,,,
2230,CRI,2008,,Costa Rica,"68,6",,,,,
2231,CUB,2008,,Cuba,"55,2",,,,,
2232,CYM,2008,,Cayman Islands,..,,,,,
2233,CYP,2008,,Cyprus,"57,0",,,,,
2234,CZE,2008,,Czech Republic,"64,5",,,,,
2235,DEU,2008,,Germany,"66,7",,,,,
2236,DJI,2008,,Djibouti,..,,,,,
2237,DMA,2008,,Dominica,..,,,,,
2238,DNK,2008,,Denmark,"63,6",,,,,
2239,DOM,2008,,Dominican Republic,"52,5",,,,,
2240,DZA,2008,,Algeria,"49,8",,,,,
2241,ECU,2008,,Ecuador,"61,1",,,,,
2242,EGY,2008,,Egypt,"54,9",,,,,
2243,ERI,2008,,Eritrea,"38,0",,,,,
2244,ESH,2008,,Western Sahara,..,,,,,
2245,ESP,2008,,Spain,"59,7",,,,,
2246,EST,2008,,Estonia,"56,4",,,,,
2247,ETH,2008,,Ethiopia,"52,5",,,,,
2248,FIN,2008,,Finland,"64,7",,,,,
2249,FJI,2008,,Fiji,..,,,,,
2250,FLK,2008,,Falkland Islands,..,,,,,
2251,FRA,2008,,France,"68,7",,,,,
2252,FRO,2008,,Faeroe Islands,..,,,,,
2253,FSM,2008,,Micronesia,..,,,,,
2254,GAB,2008,,Gabon,"55,4",,,,,
2255,GBR,2008,,United Kingdom,"68,5",,,,,
2256,GEO,2008,,Georgia,"57,3",,,,,
2257,GHA,2008,,Ghana,"47,0",,,,,
2258,GIB,2008,,Gibraltar,..,,,,,
2259,GIN,2008,,Guinea,..,,,,,
2260,GLP,2008,,Guadeloupe,..,,,,,
2261,GMB,2008,,Gambia,..,,,,,
2262,GNB,2008,,Guinea-Bissau,..,,,,,
2263,GNQ,2008,,Equatorial Guinea,..,,,,,
2264,GRC,2008,,Greece,"59,6",,,,,
2265,GRD,2008,,Grenada,..,,,,,
2266,GRL,2008,,Greenland,..,,,,,
2267,GTM,2008,,Guatemala,"52,4",,,,,
2268,GUF,2008,,French Guiana,..,,,,,
2269,GUM,2008,,Guam,..,,,,,
2270,GUY,2008,,Guyana,..,,,,,
2271,HKG,2008,,Hong Kong,..,,,,,
2272,HND,2008,,Honduras,"52,0",,,,,
2273,HRV,2008,,Croatia,"63,7",,,,,
2274,HTI,2008,,Haiti,"41,1",,,,,
2275,HUN,2008,,Hungary,"57,0",,,,,
2276,IDN,2008,,Indonesia,"51,9",,,,,
2277,IMN,2008,,Isle of Man,..,,,,,
2278,IND,2008,,India,"36,4",,,,,
2279,IRL,2008,,Ireland,"58,3",,,,,
2280,IRN,2008,,Iran,"42,6",,,,,
2281,IRQ,2008,,Iraq,"25,2",,,,,
2282,ISL,2008,,Iceland,"65,8",,,,,
2283,ISR,2008,,Israel,"54,8",,,,,
2284,ITA,2008,,Italy,"69,5",,,,,
2285,JAM,2008,,Jamaica,"53,1",,,,,
2286,JOR,2008,,Jordan,"41,9",,,,,
2287,JPN,2008,,Japan,"63,3",,,,,
2288,KAZ,2008,,Kazakhstan,"32,5",,,,,
2289,KEN,2008,,Kenya,"49,6",,,,,
2290,KGZ,2008,,Kyrgyzstan,"46,7",,,,,
2291,KHM,2008,,Cambodia,"54,5",,,,,
2292,KIR,2008,,Kiribati,..,,,,,
2293,KNA,2008,,Saint Kitts and Nevis,..,,,,,
2294,KOR,2008,,South Korea,"57,2",,,,,
2295,KWT,2008,,Kuwait,"36,1",,,,,
2296,LAO,2008,,Laos,..,,,,,
2297,LBN,2008,,Lebanon,"47,7",,,,,
2298,LBR,2008,,Liberia,..,,,,,
2299,LBY,2008,,Libyan Arab Jamahiriya,"38,0",,,,,
2300,LCA,2008,,Saint Lucia,..,,,,,
2301,LIE,2008,,Liechtenstein,..,,,,,
2302,LKA,2008,,Sri Lanka,"55,5",,,,,
2303,LSO,2008,,Lesotho,..,,,,,
2304,LTU,2008,,Lithuania,"65,2",,,,,
2305,LUX,2008,,Luxembourg,"69,3",,,,,
2306,LVA,2008,,Latvia,"70,2",,,,,
2307,MAC,2008,,Macao,..,,,,,
2308,MAR,2008,,Morocco,"45,5",,,,,
2309,MCO,2008,,Monaco,..,,,,,
2310,MDA,2008,,Moldova,"44,5",,,,,
2311,MDG,2008,,Madagascar,..,,,,,
2312,MDV,2008,,Maldives,..,,,,,
2313,MEX,2008,,Mexico,"48,7",109684489.0,10119.8362111768,4.18974452981195,672309.18,634570.007324219
2314,MHL,2008,,Marshall Islands,..,,,,,
2315,MKD,2008,,Macedonia,"46,2",,,,,
2316,MLI,2008,,Mali,..,,,,,
2317,MLT,2008,,Malta,"48,1",,,,,
2318,MMR,2008,,Myanmar,"51,6",,,,,
2319,MNE,2008,,Montenegro,..,,,,,
2320,MNG,2008,,Mongolia,"45,1",,,,,
2321,MNP,2008,,Northern Mariana Islands,..,,,,,
2322,MOZ,2008,,Mozambique,"47,7",,,,,
2323,MRT,2008,,Mauritania,..,,,,,
2324,MSR,2008,,Montserrat,..,,,,,
2325,MTQ,2008,,Martinique,..,,,,,
2326,MUS,2008,,Mauritius,..,,,,,
2327,MWI,2008,,Malawi,..,,,,,
2328,MYS,2008,,Malaysia,"63,3",,,,,
2329,MYT,2008,,Mayotte,..,,,,,
2330,NAM,2008,,Namibia,"46,7",,,,,
2331,NCL,2008,,New Caledonia,..,,,,,
2332,NER,2008,,Niger,..,,,,,
2333,NFK,2008,,Norfolk Island,..,,,,,
2334,NGA,2008,,Nigeria,"39,5",,,,,
2335,NIC,2008,,Nicaragua,"59,3",,,,,
2336,NIU,2008,,Niue,..,,,,,
2337,NLD,2008,,Netherlands,"65,6",,,,,
2338,NOR,2008,,Norway,"70,3",,,,,
2339,NPL,2008,,Nepal,"57,2",,,,,
2340,NRU,2008,,Nauru,..,,,,,
2341,NZL,2008,,New Zealand,"66,7",,,,,
2342,OMN,2008,,Oman,"44,2",,,,,
2343,PAK,2008,,Pakistan,"39,5",,,,,
2344,PAN,2008,,Panama,"58,1",,,,,
2345,PCN,2008,,Pitcairn,..,,,,,
2346,PER,2008,,Peru,"50,8",,,,,
2347,PHL,2008,,Philippines,"57,2",,,,,
2348,PLW,2008,,Palau,..,,,,,
2349,PNG,2008,,Papua New Guinea,..,,,,,
2350,POL,2008,,Poland,"63,2",,,,,
2351,PRI,2008,,Puerto Rico,..,,,,,
2352,PRK,2008,,North Korea,..,,,,,
2353,PRT,2008,,Portugal,"58,7",,,,,
2354,PRY,2008,,Paraguay,"52,5",,,,,
2355,PSE,2008,,Occupied Palestinian Territory,..,,,,,
2356,PYF,2008,,French Polynesia,..,,,,,
2357,QAT,2008,,Qatar,"46,6",,,,,
2358,REU,2008,,Reunion,..,,,,,
2359,ROU,2008,,Romania,"47,7",,,,,
2360,RUS,2008,,Russia,"45,5",,,,,
2361,RWA,2008,,Rwanda,..,,,,,
2362,SAU,2008,,Saudi Arabia,"50,0",,,,,
2363,SDN,2008,,Sudan,"45,2",,,,,
2364,SEN,2008,,Senegal,"46,6",,,,,
2365,SGP,2008,,Singapore,"56,2",,,,,
2366,SHN,2008,,Saint Helena,..,,,,,
2367,SJM,2008,,Svalbard and Jan Mayen Islands,..,,,,,
2368,SLB,2008,,Solomon Islands,..,,,,,
2369,SLE,2008,,Sierra Leone,..,,,,,
2370,SLV,2008,,El Salvador,"52,5",,,,,
2371,SMR,2008,,San Marino,..,,,,,
2372,SOM,2008,,Somalia,..,,,,,
2373,SPM,2008,,Saint Pierre and Miquelon,..,,,,,
2374,SRB,2008,,Serbia,"46,6",,,,,
2375,STP,2008,,Sao Tome and Principe,..,,,,,
2376,SUR,2008,,Suriname,..,,,,,
2377,SVK,2008,,Slovakia,"66,3",,,,,
2378,SVN,2008,,Slovenia,"62,1",,,,,
2379,SWE,2008,,Sweden,"68,5",,,,,
2380,SWZ,2008,,Swaziland,..,,,,,
2381,SYC,2008,,Seychelles,..,,,,,
2382,SYR,2008,,Syria,"43,0",,,,,
2383,TCA,2008,,Turks and Caicos Islands,..,,,,,
2384,TCD,2008,,Chad,..,,,,,
2385,TGO,2008,,Togo,"48,3",,,,,
2386,THA,2008,,Thailand,"59,7",,,,,
2387,TJK,2008,,Tajikistan,"38,3",,,,,
2388,TKL,2008,,Tokelau,..,,,,,
2389,TKM,2008,,Turkmenistan,"31,7",,,,,
2390,TLS,2008,,Timor-Leste,..,,,,,
2391,TON,2008,,Tonga,..,,,,,
2392,TTO,2008,,Trinidad and Tobago,"47,0",,,,,
2393,TUN,2008,,Tunisia,"47,4",,,,,
2394,TUR,2008,,Turkey,"44,4",,,,,
2395,TUV,2008,,Tuvalu,..,,,,,
2396,TWN,2008,,Taiwan,"61,8",,,,,
2397,TZA,2008,,Tanzania,"53,7",,,,,
2398,UGA,2008,,Uganda,..,,,,,
2399,UKR,2008,,Ukraine,"45,9",,,,,
2400,URY,2008,,Uruguay,"56,8",,,,,
2401,USA,2008,,United States of America,"56,2",,,,,
2402,UZB,2008,,Uzbekistan,"32,2",,,,,
2403,VAT,2008,,Holy See,..,,,,,
2404,VCT,2008,,Saint Vincent and the Grenadines,..,,,,,
2405,VEN,2008,,Venezuela,"55,8",,,,,
2406,VGB,2008,,British Virgin Islands,..,,,,,
2407,VIR,2008,,United States Virgin Islands,..,,,,,
2408,VNM,2008,,Viet Nam,"50,6",,,,,
2409,VUT,2008,,Vanuatu,..,,,,,
2410,WLF,2008,,Wallis and Futuna Islands,..,,,,,
2411,WSM,2008,,Samoa,..,,,,,
2412,YEM,2008,,Yemen,"34,9",,,,,
2413,ZAF,2008,,South Africa,"34,6",,,,,
2414,ZMB,2008,,Zambia,"55,2",,,,,
2415,ZWE,2008,,Zimbabwe,"51,8",,,,,
2416,ABW,2009,,Aruba,..,,,,,
2417,AFG,2009,,Afghanistan,..,,,,,
2418,AGO,2009,,Angola,"47,5",,,,,
2419,AIA,2009,,Anguilla,..,,,,,
2420,ALB,2009,,Albania,"66,8",,,,,
2421,AND,2009,,Andorra,..,,,,,
2422,ANT,2009,,Netherlands Antilles,..,,,,,
2423,ARE,2009,,United Arab Emirates,"50,7",,,,,
2424,ARG,2009,,Argentina,"56,3",,,,,
2425,ARM,2009,,Armenia,"47,4",,,,,
2426,ASM,2009,,American Samoa,..,,,,,
2427,ATG,2009,,Antigua and Barbuda,..,,,,,
2428,AUS,2009,,Australia,"56,7",,,,,
2429,AUT,2009,,Austria,"69,5",,,,,
2430,AZE,2009,,Azerbaijan,"43,1",,,,,
2431,BDI,2009,,Burundi,..,,,,,
2432,BEL,2009,,Belgium,"63,5",,,,,
2433,BEN,2009,,Benin,"50,3",,,,,
2434,BFA,2009,,Burkina Faso,..,,,,,
2435,BGD,2009,,Bangladesh,"42,3",,,,,
2436,BGR,2009,,Bulgaria,"56,1",,,,,
2437,BHR,2009,,Bahrain,..,,,,,
2438,BHS,2009,,Bahamas,..,,,,,
2439,BIH,2009,,Bosnia and Herzegovina,"37,7",,,,,
2440,BLR,2009,,Belarus,"53,9",,,,,
2441,BLZ,2009,,Belize,..,,,,,
2442,BMU,2009,,Bermuda,..,,,,,
2443,BOL,2009,,Bolivia,"54,6",,,,,
2444,BRA,2009,,Brazil,"60,8",,,,,
2445,BRB,2009,,Barbados,..,,,,,
2446,BRN,2009,,Brunei Darussalam,"62,5",,,,,
2447,BTN,2009,,Bhutan,..,,,,,
2448,BWA,2009,,Botswana,"53,4",,,,,
2449,CAF,2009,,Central African Republic,..,,,,,
2450,CAN,2009,,Canada,"58,4",33628895.0,40876.3101540295,15.5021450251107,3473701.86,653140.014648438
2451,CHE,2009,,Switzerland,"77,4",,,,,
2452,CHL,2009,,Chile,"55,1",,,,,
2453,CHN,2009,,China,"42,2",,,,,
2454,CIV,2009,,Cote d'Ivoire,"53,9",,,,,
2455,CMR,2009,,Cameroon,"42,9",,,,,
2456,COD,2009,,Dem. Rep. Congo,"47,4",,,,,
2457,COG,2009,,Congo,"47,1",,,,,
2458,COK,2009,,Cook Islands,..,,,,,
2459,COL,2009,,Colombia,"62,2",,,,,
2460,COM,2009,,Comoros,..,,,,,
2461,CPV,2009,,Cape Verde,..,,,,,
2462,CRI,2009,,Costa Rica,"69,0",,,,,
2463,CUB,2009,,Cuba,"55,9",,,,,
2464,CYM,2009,,Cayman Islands,..,,,,,
2465,CYP,2009,,Cyprus,"57,0",,,,,
2466,CZE,2009,,Czech Republic,"64,8",,,,,
2467,DEU,2009,,Germany,"66,9",,,,,
2468,DJI,2009,,Djibouti,..,,,,,
2469,DMA,2009,,Dominica,..,,,,,
2470,DNK,2009,,Denmark,"63,6",,,,,
2471,DOM,2009,,Dominican Republic,"52,7",,,,,
2472,DZA,2009,,Algeria,"48,8",,,,,
2473,ECU,2009,,Ecuador,"60,5",,,,,
2474,EGY,2009,,Egypt,"55,0",,,,,
2475,ERI,2009,,Eritrea,"38,2",,,,,
2476,ESH,2009,,Western Sahara,..,,,,,
2477,ESP,2009,,Spain,"60,3",,,,,
2478,EST,2009,,Estonia,"56,5",,,,,
2479,ETH,2009,,Ethiopia,"52,6",,,,,
2480,FIN,2009,,Finland,"64,4",,,,,
2481,FJI,2009,,Fiji,..,,,,,
2482,FLK,2009,,Falkland Islands,..,,,,,
2483,FRA,2009,,France,"69,0",,,,,
2484,FRO,2009,,Faeroe Islands,..,,,,,
2485,FSM,2009,,Micronesia,..,,,,,
2486,GAB,2009,,Gabon,"57,7",,,,,
2487,GBR,2009,,United Kingdom,"68,8",,,,,
2488,GEO,2009,,Georgia,"56,8",,,,,
2489,GHA,2009,,Ghana,"47,4",,,,,
2490,GIB,2009,,Gibraltar,..,,,,,
2491,GIN,2009,,Guinea,..,,,,,
2492,GLP,2009,,Guadeloupe,..,,,,,
2493,GMB,2009,,Gambia,..,,,,,
2494,GNB,2009,,Guinea-Bissau,..,,,,,
2495,GNQ,2009,,Equatorial Guinea,..,,,,,
2496,GRC,2009,,Greece,"59,9",,,,,
2497,GRD,2009,,Grenada,..,,,,,
2498,GRL,2009,,Greenland,..,,,,,
2499,GTM,2009,,Guatemala,"51,8",,,,,
2500,GUF,2009,,French Guiana,..,,,,,
2501,GUM,2009,,Guam,..,,,,,
2502,GUY,2009,,Guyana,..,,,,,
2503,HKG,2009,,Hong Kong,..,,,,,
2504,HND,2009,,Honduras,"52,5",,,,,
2505,HRV,2009,,Croatia,"64,2",,,,,
2506,HTI,2009,,Haiti,"41,1",,,,,
2507,HUN,2009,,Hungary,"57,1",,,,,
2508,IDN,2009,,Indonesia,"52,3",,,,,
2509,IMN,2009,,Isle of Man,..,,,,,
2510,IND,2009,,India,"36,2",,,,,
2511,IRL,2009,,Ireland,"58,7",,,,,
2512,IRN,2009,,Iran,"42,6",,,,,
2513,IRQ,2009,,Iraq,"25,3",,,,,
2514,ISL,2009,,Iceland,"66,2",,,,,
2515,ISR,2009,,Israel,"54,9",,,,,
2516,ITA,2009,,Italy,"69,6",,,,,
