<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZA;10;240124;160000;969.0000000;969.5000000;969.0000000;969.5000000;30
GAZA;10;240124;161000;973.5000000;974.0000000;967.5000000;967.5000000;80
GAZA;10;240124;162000;969.0000000;969.0000000;969.0000000;969.0000000;20
GAZA;10;240124;164000;969.0000000;980.5000000;969.0000000;980.5000000;380
GAZA;10;240124;165000;979.5000000;980.0000000;975.0000000;975.0000000;80
GAZA;10;240124;170000;973.5000000;973.5000000;969.5000000;969.5000000;70
GAZA;10;240124;172000;974.0000000;974.0000000;973.5000000;974.0000000;30
GAZA;10;240124;174000;974.0000000;977.0000000;973.0000000;977.0000000;30
GAZA;10;240124;175000;977.5000000;992.5000000;976.5000000;992.5000000;350
GAZA;10;240124;180000;981.5000000;985.0000000;980.0000000;985.0000000;70
GAZA;10;240124;181000;980.0000000;984.5000000;979.5000000;979.5000000;50
GAZA;10;240124;183000;980.0000000;980.0000000;980.0000000;980.0000000;40
GAZA;10;240124;184000;980.0000000;980.0000000;980.0000000;980.0000000;20
GAZA;10;240125;100000;976.5000000;976.5000000;976.5000000;976.5000000;10
GAZA;10;240125;101000;976.0000000;976.0000000;972.5000000;972.5000000;120
GAZA;10;240125;102000;971.5000000;971.5000000;966.0000000;967.5000000;70
GAZA;10;240125;103000;967.5000000;970.0000000;967.5000000;970.0000000;90
GAZA;10;240125;104000;965.5000000;965.5000000;965.5000000;965.5000000;80
GAZA;10;240125;105000;965.5000000;965.5000000;931.0000000;947.0000000;1510
GAZA;10;240125;110000;951.5000000;957.5000000;950.0000000;950.0000000;130
GAZA;10;240125;111000;954.0000000;956.0000000;954.0000000;955.5000000;50
GAZA;10;240125;112000;955.5000000;956.5000000;955.5000000;956.5000000;160
GAZA;10;240125;114000;960.0000000;960.0000000;960.0000000;960.0000000;10
GAZA;10;240125;115000;959.0000000;962.5000000;959.0000000;962.5000000;150
GAZA;10;240125;120000;957.5000000;957.5000000;951.0000000;951.0000000;90
GAZA;10;240125;121000;957.0000000;957.0000000;946.0000000;946.0000000;110
GAZA;10;240125;122000;949.5000000;949.5000000;949.5000000;949.5000000;20
GAZA;10;240125;123000;951.5000000;959.0000000;951.5000000;959.0000000;220
GAZA;10;240125;124000;954.5000000;954.5000000;954.5000000;954.5000000;10
GAZA;10;240125;130000;952.5000000;952.5000000;951.0000000;951.0000000;60
GAZA;10;240125;131000;952.0000000;952.0000000;950.0000000;950.0000000;70
GAZA;10;240125;132000;950.0000000;958.5000000;950.0000000;956.0000000;120
GAZA;10;240125;140000;958.5000000;958.5000000;958.5000000;958.5000000;20
GAZA;10;240125;141000;959.0000000;959.0000000;959.0000000;959.0000000;10
GAZA;10;240125;142000;956.5000000;956.5000000;950.0000000;956.0000000;390
GAZA;10;240125;144000;956.0000000;956.0000000;956.0000000;956.0000000;10
GAZA;10;240125;150000;956.0000000;956.0000000;949.0000000;949.0000000;290
GAZA;10;240125;151000;953.0000000;953.0000000;952.5000000;952.5000000;20
GAZA;10;240125;152000;949.5000000;949.5000000;949.5000000;949.5000000;10
GAZA;10;240125;153000;949.5000000;949.5000000;949.0000000;949.0000000;40
GAZA;10;240125;154000;953.5000000;953.5000000;946.5000000;946.5000000;50
GAZA;10;240125;155000;953.0000000;953.0000000;953.0000000;953.0000000;10
GAZA;10;240125;160000;953.0000000;953.0000000;953.0000000;953.0000000;20
GAZA;10;240125;161000;953.0000000;953.0000000;953.0000000;953.0000000;10
GAZA;10;240125;162000;953.0000000;953.0000000;945.5000000;945.5000000;80
GAZA;10;240125;163000;946.5000000;952.5000000;946.5000000;952.5000000;40
GAZA;10;240125;164000;952.5000000;952.5000000;952.5000000;952.5000000;30
GAZA;10;240125;165000;949.0000000;954.0000000;949.0000000;950.0000000;170
GAZA;10;240125;170000;954.5000000;954.5000000;954.5000000;954.5000000;10
GAZA;10;240125;171000;950.5000000;953.5000000;950.0000000;953.5000000;150
GAZA;10;240125;172000;954.0000000;954.0000000;954.0000000;954.0000000;10
GAZA;10;240125;175000;956.0000000;958.5000000;955.5000000;958.5000000;180
GAZA;10;240125;180000;958.5000000;958.5000000;954.0000000;954.0000000;130
GAZA;10;240125;181000;954.0000000;958.5000000;954.0000000;958.5000000;30
GAZA;10;240125;182000;954.5000000;954.5000000;954.5000000;954.5000000;10
GAZA;10;240125;184000;951.0000000;951.0000000;951.0000000;951.0000000;30
GAZA;10;240126;100000;955.0000000;961.0000000;950.0000000;950.0000000;390
GAZA;10;240126;101000;958.0000000;959.0000000;958.0000000;959.0000000;110
GAZA;10;240126;102000;955.5000000;984.0000000;955.5000000;971.5000000;490
GAZA;10;240126;103000;978.5000000;979.0000000;966.0000000;966.0000000;250
GAZA;10;240126;104000;967.5000000;970.0000000;966.5000000;970.0000000;110
GAZA;10;240126;105000;970.0000000;997.0000000;967.5000000;991.5000000;1520
GAZA;10;240126;110000;991.5000000;1019.0000000;991.0000000;1014.0000000;2130
GAZA;10;240126;111000;1014.5000000;1050.0000000;1003.0000000;1011.0000000;5310
GAZA;10;240126;112000;1010.5000000;1049.5000000;1006.5000000;1036.0000000;2310
GAZA;10;240126;113000;1034.0000000;1043.5000000;1001.5000000;1005.0000000;2730
GAZA;10;240126;114000;1003.0000000;1003.0000000;972.5000000;984.0000000;2850
GAZA;10;240126;115000;983.5000000;993.5000000;981.5000000;984.5000000;1150
GAZA;10;240126;120000;982.5000000;992.5000000;982.0000000;990.5000000;450
GAZA;10;240126;121000;986.5000000;995.0000000;986.5000000;988.5000000;200
GAZA;10;240126;122000;988.5000000;988.5000000;984.0000000;984.0000000;360
GAZA;10;240126;123000;984.0000000;988.0000000;980.0000000;980.5000000;290
GAZA;10;240126;124000;983.5000000;983.5000000;969.5000000;976.0000000;730
GAZA;10;240126;125000;974.0000000;977.5000000;968.5000000;968.5000000;440
GAZA;10;240126;130000;972.5000000;976.5000000;972.5000000;976.5000000;70
GAZA;10;240126;131000;974.0000000;977.5000000;972.5000000;977.0000000;180
GAZA;10;240126;132000;979.5000000;979.5000000;979.5000000;979.5000000;20
GAZA;10;240126;133000;975.5000000;975.5000000;975.5000000;975.5000000;10
GAZA;10;240126;134000;981.5000000;983.0000000;981.5000000;983.0000000;50
GAZA;10;240126;135000;979.5000000;983.0000000;979.5000000;979.5000000;40
GAZA;10;240126;140000;979.5000000;982.0000000;979.0000000;979.0000000;70
GAZA;10;240126;141000;979.0000000;979.0000000;977.5000000;977.5000000;80
GAZA;10;240126;142000;981.0000000;981.0000000;975.0000000;975.0000000;270
GAZA;10;240126;143000;971.5000000;973.5000000;967.5000000;973.5000000;310
GAZA;10;240126;144000;973.0000000;973.0000000;968.5000000;968.5000000;80
GAZA;10;240126;145000;972.5000000;976.5000000;972.5000000;976.5000000;180
GAZA;10;240126;150000;977.0000000;977.0000000;977.0000000;977.0000000;10
GAZA;10;240126;152000;978.0000000;978.0000000;971.0000000;975.5000000;170
GAZA;10;240126;153000;975.0000000;975.0000000;975.0000000;975.0000000;10
GAZA;10;240126;154000;975.0000000;975.0000000;968.5000000;972.0000000;70
GAZA;10;240126;155000;971.0000000;971.0000000;971.0000000;971.0000000;10
GAZA;10;240126;160000;970.5000000;970.5000000;966.0000000;970.5000000;120
GAZA;10;240126;161000;969.5000000;971.0000000;969.5000000;971.0000000;40
GAZA;10;240126;163000;974.0000000;974.0000000;974.0000000;974.0000000;10
GAZA;10;240126;170000;974.0000000;974.0000000;970.0000000;970.0000000;50
GAZA;10;240126;171000;970.0000000;970.0000000;965.5000000;965.5000000;160
GAZA;10;240126;172000;965.5000000;966.0000000;965.5000000;965.5000000;70
GAZA;10;240126;173000;969.0000000;969.0000000;965.5000000;965.5000000;20
GAZA;10;240126;180000;968.5000000;968.5000000;967.5000000;967.5000000;20
GAZA;10;240126;181000;967.5000000;968.5000000;965.5000000;968.5000000;100
GAZA;10;240126;182000;969.0000000;979.5000000;969.0000000;979.5000000;380
GAZA;10;240126;183000;976.0000000;986.0000000;975.0000000;975.0000000;290
GAZA;10;240126;184000;965.5000000;965.5000000;965.5000000;965.5000000;160
GAZA;10;240129;100000;987.5000000;992.0000000;976.0000000;977.0000000;170
GAZA;10;240129;101000;984.5000000;984.5000000;982.5000000;982.5000000;20
GAZA;10;240129;102000;980.5000000;980.5000000;967.5000000;979.0000000;450
GAZA;10;240129;103000;973.5000000;974.0000000;968.0000000;974.0000000;110
GAZA;10;240129;104000;969.0000000;974.5000000;969.0000000;974.5000000;20
GAZA;10;240129;105000;969.0000000;969.0000000;968.5000000;968.5000000;30
GAZA;10;240129;111000;973.0000000;978.5000000;973.0000000;978.5000000;30
GAZA;10;240129;112000;978.5000000;990.0000000;976.5000000;976.5000000;200
GAZA;10;240129;113000;975.5000000;984.0000000;975.5000000;976.5000000;50
GAZA;10;240129;114000;977.0000000;993.5000000;976.5000000;981.5000000;330
GAZA;10;240129;115000;992.0000000;992.0000000;980.0000000;980.0000000;60
GAZA;10;240129;120000;981.5000000;981.5000000;981.5000000;981.5000000;10
GAZA;10;240129;121000;979.0000000;979.0000000;971.0000000;971.5000000;140
GAZA;10;240129;122000;976.5000000;976.5000000;976.5000000;976.5000000;10
GAZA;10;240129;123000;974.0000000;974.0000000;974.0000000;974.0000000;10
GAZA;10;240129;124000;972.5000000;972.5000000;972.5000000;972.5000000;10
GAZA;10;240129;130000;976.0000000;983.5000000;976.0000000;983.5000000;80
GAZA;10;240129;131000;976.0000000;976.0000000;975.0000000;975.0000000;20
GAZA;10;240129;133000;980.5000000;981.0000000;980.5000000;981.0000000;60
GAZA;10;240129;135000;981.0000000;981.0000000;981.0000000;981.0000000;130
GAZA;10;240129;142000;976.5000000;976.5000000;976.0000000;976.0000000;80
GAZA;10;240129;143000;977.0000000;977.0000000;977.0000000;977.0000000;10
GAZA;10;240129;144000;977.0000000;977.0000000;977.0000000;977.0000000;20
GAZA;10;240129;150000;980.0000000;980.0000000;976.0000000;976.0000000;30
GAZA;10;240129;152000;980.5000000;980.5000000;980.5000000;980.5000000;10
GAZA;10;240129;155000;977.0000000;979.0000000;975.0000000;979.0000000;60
GAZA;10;240129;161000;979.0000000;979.0000000;979.0000000;979.0000000;10
GAZA;10;240129;163000;979.5000000;979.5000000;979.5000000;979.5000000;20
GAZA;10;240129;165000;979.0000000;979.0000000;979.0000000;979.0000000;10
GAZA;10;240129;171000;979.5000000;981.5000000;979.5000000;981.5000000;40
GAZA;10;240129;173000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240129;174000;976.5000000;976.5000000;975.0000000;975.5000000;30
GAZA;10;240129;180000;975.0000000;975.0000000;970.5000000;970.5000000;70
GAZA;10;240129;182000;971.0000000;971.0000000;971.0000000;971.0000000;20
GAZA;10;240129;183000;977.0000000;979.5000000;977.0000000;979.5000000;80
GAZA;10;240130;100000;982.0000000;982.0000000;975.0000000;975.0000000;90
GAZA;10;240130;101000;975.0000000;976.5000000;970.5000000;976.5000000;180
GAZA;10;240130;102000;978.0000000;979.5000000;978.0000000;979.5000000;100
GAZA;10;240130;103000;981.0000000;982.5000000;981.0000000;982.5000000;80
GAZA;10;240130;104000;982.0000000;982.0000000;982.0000000;982.0000000;10
GAZA;10;240130;105000;982.0000000;982.0000000;982.0000000;982.0000000;10
GAZA;10;240130;110000;982.0000000;982.0000000;982.0000000;982.0000000;10
GAZA;10;240130;114000;974.5000000;979.0000000;970.0000000;974.5000000;250
GAZA;10;240130;120000;977.0000000;977.5000000;977.0000000;977.5000000;80
GAZA;10;240130;121000;970.0000000;973.0000000;964.0000000;973.0000000;330
GAZA;10;240130;122000;966.5000000;966.5000000;963.0000000;963.0000000;70
GAZA;10;240130;124000;969.0000000;971.0000000;969.0000000;971.0000000;20
GAZA;10;240130;125000;972.0000000;975.0000000;972.0000000;975.0000000;20
GAZA;10;240130;130000;967.0000000;967.0000000;965.5000000;965.5000000;20
GAZA;10;240130;132000;970.0000000;970.0000000;970.0000000;970.0000000;10
GAZA;10;240130;133000;972.5000000;975.0000000;972.5000000;975.0000000;50
GAZA;10;240130;141000;970.0000000;970.0000000;970.0000000;970.0000000;10
GAZA;10;240130;142000;975.0000000;975.0000000;975.0000000;975.0000000;10
GAZA;10;240130;143000;970.5000000;970.5000000;970.5000000;970.5000000;10
GAZA;10;240130;152000;970.0000000;970.0000000;970.0000000;970.0000000;10
GAZA;10;240130;153000;973.5000000;977.0000000;970.0000000;977.0000000;90
GAZA;10;240130;154000;970.5000000;976.5000000;970.5000000;976.0000000;60
GAZA;10;240130;162000;975.0000000;975.0000000;975.0000000;975.0000000;10
GAZA;10;240130;170000;967.5000000;967.5000000;966.0000000;966.0000000;30
GAZA;10;240130;173000;977.0000000;977.0000000;977.0000000;977.0000000;10
GAZA;10;240130;175000;971.0000000;971.0000000;970.5000000;970.5000000;30
GAZA;10;240130;180000;970.5000000;970.5000000;970.5000000;970.5000000;10
GAZA;10;240130;181000;970.5000000;970.5000000;970.5000000;970.5000000;30
GAZA;10;240130;182000;977.0000000;977.5000000;977.0000000;977.5000000;50
GAZA;10;240130;183000;977.5000000;977.5000000;977.5000000;977.5000000;10
GAZA;10;240131;100000;977.5000000;977.5000000;977.5000000;977.5000000;10
GAZA;10;240131;101000;981.0000000;982.5000000;981.0000000;982.5000000;70
GAZA;10;240131;102000;982.5000000;982.5000000;977.5000000;977.5000000;160
GAZA;10;240131;103000;977.5000000;977.5000000;977.5000000;977.5000000;10
GAZA;10;240131;105000;975.0000000;975.0000000;972.5000000;972.5000000;20
GAZA;10;240131;111000;977.0000000;977.5000000;977.0000000;977.5000000;20
GAZA;10;240131;112000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240131;113000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240131;114000;975.0000000;975.0000000;975.0000000;975.0000000;10
GAZA;10;240131;122000;978.0000000;982.0000000;978.0000000;982.0000000;80
GAZA;10;240131;124000;982.5000000;992.5000000;982.5000000;983.0000000;280
GAZA;10;240131;125000;987.0000000;987.0000000;987.0000000;987.0000000;10
GAZA;10;240131;130000;993.0000000;995.0000000;978.0000000;978.0000000;340
GAZA;10;240131;141000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240131;142000;978.0000000;978.0000000;978.0000000;978.0000000;20
GAZA;10;240131;144000;981.5000000;981.5000000;981.5000000;981.5000000;20
GAZA;10;240131;154000;977.0000000;977.0000000;977.0000000;977.0000000;10
GAZA;10;240131;160000;975.0000000;975.0000000;974.0000000;974.0000000;40
GAZA;10;240131;171000;973.5000000;973.5000000;973.5000000;973.5000000;10
GAZA;10;240131;173000;973.5000000;973.5000000;973.0000000;973.0000000;30
GAZA;10;240131;184000;974.0000000;974.0000000;974.0000000;974.0000000;60
GAZA;10;240201;102000;979.0000000;979.0000000;971.0000000;971.0000000;60
GAZA;10;240201;104000;970.0000000;970.0000000;968.0000000;968.0000000;30
GAZA;10;240201;105000;974.0000000;974.0000000;974.0000000;974.0000000;10
GAZA;10;240201;110000;978.0000000;978.0000000;969.0000000;969.0000000;50
GAZA;10;240201;111000;969.0000000;978.0000000;969.0000000;978.0000000;130
GAZA;10;240201;113000;970.0000000;970.0000000;970.0000000;970.0000000;30
GAZA;10;240201;115000;976.0000000;976.0000000;976.0000000;976.0000000;10
GAZA;10;240201;120000;971.0000000;983.0000000;971.0000000;983.0000000;180
GAZA;10;240201;124000;974.0000000;974.0000000;974.0000000;974.0000000;10
GAZA;10;240201;125000;974.0000000;974.0000000;972.0000000;972.0000000;30
GAZA;10;240201;131000;972.0000000;972.0000000;970.0000000;970.0000000;60
GAZA;10;240201;133000;971.0000000;971.0000000;971.0000000;971.0000000;10
GAZA;10;240201;134000;971.0000000;971.0000000;971.0000000;971.0000000;10
GAZA;10;240201;142000;971.0000000;971.0000000;971.0000000;971.0000000;10
GAZA;10;240201;152000;971.0000000;971.0000000;971.0000000;971.0000000;30
GAZA;10;240201;155000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240201;161000;974.0000000;974.0000000;970.0000000;970.0000000;20
GAZA;10;240201;162000;975.0000000;979.0000000;975.0000000;979.0000000;50
GAZA;10;240201;163000;972.0000000;972.0000000;971.0000000;971.0000000;20
GAZA;10;240201;164000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240201;171000;973.0000000;973.0000000;972.0000000;972.0000000;100
GAZA;10;240201;175000;978.0000000;978.0000000;978.0000000;978.0000000;30
GAZA;10;240201;180000;972.0000000;972.0000000;972.0000000;972.0000000;30
GAZA;10;240201;181000;970.0000000;970.0000000;969.0000000;969.0000000;130
GAZA;10;240201;182000;968.0000000;968.0000000;953.0000000;960.0000000;410
GAZA;10;240201;183000;955.0000000;961.0000000;955.0000000;961.0000000;140
GAZA;10;240201;184000;960.0000000;960.0000000;960.0000000;960.0000000;10
GAZA;10;240202;100000;975.0000000;975.0000000;960.0000000;960.0000000;210
GAZA;10;240202;101000;958.0000000;964.0000000;955.0000000;964.0000000;100
GAZA;10;240202;102000;955.0000000;955.0000000;955.0000000;955.0000000;50
GAZA;10;240202;105000;954.0000000;957.0000000;953.0000000;957.0000000;80
GAZA;10;240202;110000;958.0000000;958.0000000;958.0000000;958.0000000;20
GAZA;10;240202;112000;958.0000000;958.0000000;958.0000000;958.0000000;20
GAZA;10;240202;113000;954.0000000;954.0000000;954.0000000;954.0000000;30
GAZA;10;240202;115000;958.0000000;959.0000000;958.0000000;959.0000000;20
GAZA;10;240202;124000;963.0000000;963.0000000;963.0000000;963.0000000;60
GAZA;10;240202;125000;966.0000000;968.0000000;966.0000000;968.0000000;140
GAZA;10;240202;131000;968.0000000;968.0000000;968.0000000;968.0000000;10
GAZA;10;240202;133000;967.0000000;968.0000000;963.0000000;963.0000000;100
GAZA;10;240202;135000;964.0000000;964.0000000;964.0000000;964.0000000;10
GAZA;10;240202;140000;963.0000000;963.0000000;963.0000000;963.0000000;10
GAZA;10;240202;144000;959.0000000;961.0000000;959.0000000;961.0000000;70
GAZA;10;240202;145000;959.0000000;959.0000000;959.0000000;959.0000000;10
GAZA;10;240202;151000;964.0000000;964.0000000;964.0000000;964.0000000;100
GAZA;10;240202;152000;961.0000000;961.0000000;960.0000000;960.0000000;120
GAZA;10;240202;153000;963.0000000;963.0000000;963.0000000;963.0000000;10
GAZA;10;240202;154000;961.0000000;961.0000000;961.0000000;961.0000000;20
GAZA;10;240202;165000;961.0000000;961.0000000;961.0000000;961.0000000;40
GAZA;10;240202;170000;960.0000000;960.0000000;960.0000000;960.0000000;10
GAZA;10;240202;171000;965.0000000;966.0000000;965.0000000;966.0000000;40
GAZA;10;240202;172000;963.0000000;963.0000000;961.0000000;961.0000000;50
GAZA;10;240202;174000;965.0000000;965.0000000;965.0000000;965.0000000;10
GAZA;10;240202;181000;966.0000000;966.0000000;966.0000000;966.0000000;10
GAZA;10;240202;183000;969.0000000;970.0000000;969.0000000;970.0000000;30
GAZA;10;240205;100000;973.0000000;973.0000000;961.0000000;962.0000000;170
GAZA;10;240205;101000;969.0000000;980.0000000;969.0000000;977.0000000;170
GAZA;10;240205;102000;975.0000000;977.0000000;975.0000000;977.0000000;40
GAZA;10;240205;103000;975.0000000;975.0000000;975.0000000;975.0000000;20
GAZA;10;240205;105000;974.0000000;1012.0000000;974.0000000;1012.0000000;1260
GAZA;10;240205;110000;1001.0000000;1025.0000000;992.0000000;1014.0000000;1250
GAZA;10;240205;111000;1006.0000000;1006.0000000;992.0000000;992.0000000;310
GAZA;10;240205;112000;992.0000000;992.0000000;988.0000000;988.0000000;170
GAZA;10;240205;113000;988.0000000;995.0000000;988.0000000;995.0000000;90
GAZA;10;240205;114000;1001.0000000;1001.0000000;995.0000000;995.0000000;120
GAZA;10;240205;115000;996.0000000;996.0000000;995.0000000;995.0000000;50
GAZA;10;240205;120000;995.0000000;1000.0000000;995.0000000;995.0000000;340
GAZA;10;240205;121000;995.0000000;995.0000000;995.0000000;995.0000000;20
GAZA;10;240205;122000;992.0000000;992.0000000;992.0000000;992.0000000;10
GAZA;10;240205;124000;988.0000000;988.0000000;987.0000000;987.0000000;20
GAZA;10;240205;130000;985.0000000;992.0000000;984.0000000;992.0000000;210
GAZA;10;240205;131000;988.0000000;988.0000000;988.0000000;988.0000000;20
GAZA;10;240205;135000;990.0000000;992.0000000;985.0000000;985.0000000;110
GAZA;10;240205;140000;992.0000000;992.0000000;991.0000000;991.0000000;60
GAZA;10;240205;142000;987.0000000;987.0000000;987.0000000;987.0000000;10
GAZA;10;240205;143000;985.0000000;991.0000000;984.0000000;991.0000000;100
GAZA;10;240205;151000;990.0000000;990.0000000;990.0000000;990.0000000;10
GAZA;10;240205;152000;990.0000000;990.0000000;990.0000000;990.0000000;10
GAZA;10;240205;153000;990.0000000;990.0000000;987.0000000;987.0000000;20
GAZA;10;240205;155000;992.0000000;992.0000000;992.0000000;992.0000000;10
GAZA;10;240205;160000;991.0000000;992.0000000;991.0000000;992.0000000;50
GAZA;10;240205;161000;996.0000000;996.0000000;995.0000000;995.0000000;20
GAZA;10;240205;163000;993.0000000;993.0000000;984.0000000;984.0000000;90
GAZA;10;240205;164000;984.0000000;985.0000000;984.0000000;985.0000000;20
GAZA;10;240205;172000;991.0000000;991.0000000;991.0000000;991.0000000;10
GAZA;10;240205;173000;987.0000000;987.0000000;984.0000000;984.0000000;60
GAZA;10;240205;181000;984.0000000;984.0000000;984.0000000;984.0000000;10
GAZA;10;240205;182000;985.0000000;988.0000000;984.0000000;988.0000000;80
GAZA;10;240205;183000;984.0000000;990.0000000;984.0000000;990.0000000;20
GAZA;10;240205;184000;984.0000000;984.0000000;984.0000000;984.0000000;60
GAZA;10;240206;100000;985.0000000;994.0000000;984.0000000;992.0000000;80
GAZA;10;240206;102000;992.0000000;1005.0000000;992.0000000;1003.0000000;120
GAZA;10;240206;105000;1001.0000000;1001.0000000;1001.0000000;1001.0000000;10
GAZA;10;240206;110000;1001.0000000;1001.0000000;1000.0000000;1000.0000000;20
GAZA;10;240206;111000;1003.0000000;1008.0000000;1003.0000000;1008.0000000;150
GAZA;10;240206;112000;1001.0000000;1006.0000000;1001.0000000;1006.0000000;130
GAZA;10;240206;113000;1006.0000000;1007.0000000;1006.0000000;1007.0000000;70
GAZA;10;240206;114000;1007.0000000;1007.0000000;1007.0000000;1007.0000000;10
GAZA;10;240206;115000;1007.0000000;1010.0000000;1007.0000000;1007.0000000;190
GAZA;10;240206;120000;1006.0000000;1008.0000000;1003.0000000;1008.0000000;130
GAZA;10;240206;121000;1003.0000000;1003.0000000;1001.0000000;1001.0000000;100
GAZA;10;240206;122000;1002.0000000;1002.0000000;995.0000000;995.0000000;230
GAZA;10;240206;123000;996.0000000;996.0000000;996.0000000;996.0000000;100
GAZA;10;240206;133000;997.0000000;997.0000000;997.0000000;997.0000000;10
GAZA;10;240206;134000;1001.0000000;1001.0000000;1001.0000000;1001.0000000;10
GAZA;10;240206;135000;997.0000000;997.0000000;997.0000000;997.0000000;10
GAZA;10;240206;141000;996.0000000;996.0000000;996.0000000;996.0000000;10
GAZA;10;240206;143000;1001.0000000;1001.0000000;1001.0000000;1001.0000000;10
GAZA;10;240206;153000;996.0000000;996.0000000;996.0000000;996.0000000;10
GAZA;10;240206;154000;997.0000000;997.0000000;997.0000000;997.0000000;10
GAZA;10;240206;163000;997.0000000;997.0000000;997.0000000;997.0000000;10
GAZA;10;240206;164000;997.0000000;997.0000000;997.0000000;997.0000000;20
GAZA;10;240206;175000;997.0000000;997.0000000;997.0000000;997.0000000;40
GAZA;10;240206;180000;997.0000000;997.0000000;991.0000000;991.0000000;70
GAZA;10;240206;181000;994.0000000;994.0000000;990.0000000;990.0000000;230
GAZA;10;240206;182000;992.0000000;993.0000000;992.0000000;993.0000000;30
GAZA;10;240206;183000;988.0000000;988.0000000;975.0000000;975.0000000;200
GAZA;10;240206;184000;975.0000000;975.0000000;975.0000000;975.0000000;120
GAZA;10;240207;100000;990.0000000;990.0000000;981.0000000;982.0000000;90
GAZA;10;240207;101000;984.0000000;988.0000000;984.0000000;988.0000000;30
GAZA;10;240207;102000;989.0000000;989.0000000;989.0000000;989.0000000;10
GAZA;10;240207;104000;989.0000000;989.0000000;989.0000000;989.0000000;10
GAZA;10;240207;110000;987.0000000;987.0000000;987.0000000;987.0000000;30
GAZA;10;240207;123000;987.0000000;987.0000000;975.0000000;979.0000000;310
GAZA;10;240207;124000;980.0000000;980.0000000;973.0000000;975.0000000;100
GAZA;10;240207;125000;975.0000000;975.0000000;975.0000000;975.0000000;10
GAZA;10;240207;131000;978.0000000;978.0000000;978.0000000;978.0000000;10
GAZA;10;240207;132000;974.0000000;1009.0000000;972.0000000;979.0000000;1000
GAZA;10;240207;133000;986.0000000;1009.0000000;986.0000000;994.0000000;420
GAZA;10;240207;134000;1001.0000000;1001.0000000;990.0000000;1000.0000000;30
GAZA;10;240207;135000;1001.0000000;1001.0000000;994.0000000;994.0000000;20
GAZA;10;240207;141000;991.0000000;991.0000000;991.0000000;991.0000000;20
GAZA;10;240207;142000;1001.0000000;1010.0000000;1001.0000000;1005.0000000;160
GAZA;10;240207;143000;1005.0000000;1005.0000000;1000.0000000;1000.0000000;30
GAZA;10;240207;144000;999.0000000;999.0000000;999.0000000;999.0000000;80
GAZA;10;240207;150000;992.0000000;996.0000000;990.0000000;996.0000000;40
GAZA;10;240207;153000;994.0000000;994.0000000;994.0000000;994.0000000;10
GAZA;10;240207;163000;997.0000000;1000.0000000;997.0000000;1000.0000000;50
GAZA;10;240207;164000;988.0000000;988.0000000;988.0000000;988.0000000;20
GAZA;10;240207;170000;990.0000000;990.0000000;990.0000000;990.0000000;40
GAZA;10;240207;174000;989.0000000;989.0000000;987.0000000;987.0000000;40
GAZA;10;240207;175000;992.0000000;993.0000000;992.0000000;993.0000000;20
GAZA;10;240207;182000;991.0000000;991.0000000;991.0000000;991.0000000;10
GAZA;10;240207;183000;985.0000000;985.0000000;984.0000000;984.0000000;20
GAZA;10;240207;184000;984.0000000;984.0000000;984.0000000;984.0000000;60
GAZA;10;240208;100000;988.0000000;988.0000000;988.0000000;988.0000000;10
GAZA;10;240208;101000;988.0000000;998.0000000;988.0000000;998.0000000;30
GAZA;10;240208;102000;999.0000000;999.0000000;999.0000000;999.0000000;20
GAZA;10;240208;103000;998.0000000;998.0000000;998.0000000;998.0000000;20
GAZA;10;240208;104000;998.0000000;998.0000000;989.0000000;989.0000000;150
GAZA;10;240208;105000;986.0000000;986.0000000;974.0000000;979.0000000;260
GAZA;10;240208;110000;981.0000000;981.0000000;980.0000000;980.0000000;20
GAZA;10;240208;111000;980.0000000;980.0000000;980.0000000;980.0000000;10
GAZA;10;240208;115000;980.0000000;980.0000000;971.0000000;976.0000000;130
GAZA;10;240208;120000;972.0000000;972.0000000;972.0000000;972.0000000;90
GAZA;10;240208;122000;971.0000000;971.0000000;970.0000000;970.0000000;150
GAZA;10;240208;123000;971.0000000;971.0000000;969.0000000;969.0000000;70
GAZA;10;240208;124000;972.0000000;972.0000000;972.0000000;972.0000000;40
GAZA;10;240208;125000;972.0000000;972.0000000;972.0000000;972.0000000;30
GAZA;10;240208;131000;972.0000000;972.0000000;972.0000000;972.0000000;10
GAZA;10;240208;132000;972.0000000;972.0000000;971.0000000;972.0000000;30
GAZA;10;240208;133000;972.0000000;972.0000000;972.0000000;972.0000000;30
GAZA;10;240208;140000;970.0000000;970.0000000;968.0000000;970.0000000;60
GAZA;10;240208;141000;970.0000000;970.0000000;970.0000000;970.0000000;40
GAZA;10;240208;142000;972.0000000;972.0000000;972.0000000;972.0000000;10
GAZA;10;240208;143000;972.0000000;972.0000000;972.0000000;972.0000000;50
