,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
686,VEN,1970,0.36,,,,,,,
687,VNM,1970,0.23,,,,,,,
688,ZMB,1970,0.19,,,,,,,
689,ZWE,1970,0.2,,,,,,,
690,AFG,1975,0.09,,,,,,,
691,ALB,1975,0.37,,,,,,,
692,DZA,1975,0.22,,,,,,,
693,AGO,1975,0.11,,,,,,,
694,ARG,1975,0.44,,,,,,,
695,AUS,1975,0.56,,,,,,,
696,AUT,1975,0.54,,,,,,,
697,BHS,1975,0.43,,,,,,,
698,BHR,1975,0.33,,,,,,,
699,BGD,1975,0.14,,,,,,,
700,BRB,1975,0.48,,,,,,,
701,BEL,1975,0.56,,,,,,,
702,BLZ,1975,0.33,,,,,,,
703,BEN,1975,0.12,,,,,,,
704,BOL,1975,0.23,,,,,,,
705,BWA,1975,0.21,,,,,,,
706,BRA,1975,0.32,,,,,,,
707,BGR,1975,0.46,,,,,,,
708,BFA,1975,0.08,,,,,,,
709,BDI,1975,0.11,,,,,,,
710,KHM,1975,0.11,,,,,,,
711,CMR,1975,0.17,,,,,,,
712,CAN,1975,0.59,,,,,,,
713,CPV,1975,0.21,,,,,,,
714,CAF,1975,0.13,,,,,,,
715,TCD,1975,0.09,,,,,,,
716,CHL,1975,0.41,,,,,,,
717,CHN,1975,0.28,,,,,,,
718,COL,1975,0.33,,,,,,,
719,COG,1975,0.21,,,,,,,
720,CRI,1975,0.41,,,,,,,
721,CIV,1975,0.16,,,,,,,
722,CUB,1975,0.42,,,,,,,
723,CYP,1975,0.4,,,,,,,
724,CZE,1975,0.5,,,,,,,
725,COD,1975,0.16,,,,,,,
726,DNK,1975,0.56,,,,,,,
727,DJI,1975,0.13,,,,,,,
728,DOM,1975,0.29,,,,,,,
729,ECU,1975,0.32,,,,,,,
730,EGY,1975,0.2,,,,,,,
731,SLV,1975,0.27,,,,,,,
732,GNQ,1975,0.18,,,,,,,
733,ERI,1975,0.13,,,,,,,
734,SWZ,1975,0.22,,,,,,,
735,ETH,1975,0.09,,,,,,,
736,FIN,1975,0.53,,,,,,,
737,FRA,1975,0.55,,,,,,,
738,GAB,1975,0.24,,,,,,,
739,GMB,1975,0.1,,,,,,,
740,DEU,1975,0.55,,,,,,,
741,GHA,1975,0.19,,,,,,,
742,GRC,1975,0.46,,,,,,,
743,GTM,1975,0.22,,,,,,,
744,GIN,1975,0.1,,,,,,,
745,GNB,1975,0.11,,,,,,,
746,GUY,1975,0.35,,,,,,,
747,HTI,1975,0.16,,,,,,,
748,HND,1975,0.23,,,,,,,
749,HKG,1975,0.41,,,,,,,
750,HUN,1975,0.46,,,,,,,
751,IND,1975,0.18,,,,,,,
752,IDN,1975,0.22,,,,,,,
753,IRN,1975,0.25,,,,,,,
754,IRQ,1975,0.24,,,,,,,
755,IRL,1975,0.5,,,,,,,
756,ISR,1975,0.46,,,,,,,
757,ITA,1975,0.49,,,,,,,
758,JAM,1975,0.41,,,,,,,
759,JPN,1975,0.56,,,,,,,
760,JOR,1975,0.3,,,,,,,
761,KEN,1975,0.2,,,,,,,
762,KWT,1975,0.38,,,,,,,
763,LAO,1975,0.14,,,,,,,
764,LBN,1975,0.35,,,,,,,
765,LSO,1975,0.21,,,,,,,
766,LBR,1975,0.14,,,,,,,
767,LBY,1975,0.27,,,,,,,
768,MDG,1975,0.19,,,,,,,
769,MWI,1975,0.14,,,,,,,
770,MYS,1975,0.3,,,,,,,
771,MLI,1975,0.09,,,,,,,
772,MRT,1975,0.12,,,,,,,
773,MUS,1975,0.32,,,,,,,
774,MEX,1975,0.35,,,,,,,
775,MAR,1975,0.17,,,,,,,
776,MOZ,1975,0.12,,,,,,,
777,MMR,1975,0.2,,,,,,,
778,NAM,1975,0.25,,,,,,,
779,NPL,1975,0.12,,,,,,,
780,NLD,1975,0.56,,,,,,,
781,NZL,1975,0.55,,,,,,,
782,NIC,1975,0.25,,,,,,,
783,NER,1975,0.07,,,,,,,
784,NGA,1975,0.15,,,,,,,
785,NOR,1975,0.57,,,,,,,
786,OMN,1975,0.19,,,,,,,
787,PAK,1975,0.16,,,,,,,
788,PAN,1975,0.39,,,,,,,
789,PRY,1975,0.33,,,,,,,
790,PER,1975,0.32,,,,,,,
791,PHL,1975,0.33,,,,,,,
792,POL,1975,0.48,,,,,,,
793,PRT,1975,0.39,,,,,,,
794,PRI,1975,0.49,,,,,,,
795,QAT,1975,0.37,,,,,,,
796,ROU,1975,0.42,,,,,,,
797,RUS,1975,0.49,,,,,,,
798,RWA,1975,0.14,,,,,,,
799,SAU,1975,0.25,,,,,,,
800,SEN,1975,0.13,,,,,,,
801,SRB,1975,0.42,,,,,,,
802,SLE,1975,0.1,,,,,,,
803,SGP,1975,0.39,,,,,,,
804,ZAF,1975,0.3,,,,,,,
805,KOR,1975,0.36,,,,,,,
806,ESP,1975,0.47,,,,,,,
807,LKA,1975,0.32,,,,,,,
808,SDN,1975,0.14,,,,,,,
809,SWE,1975,0.57,,,,,,,
810,CHE,1975,0.54,,,,,,,
811,SYR,1975,0.28,,,,,,,
812,TWN,1975,0.42,,,,,,,
813,TZA,1975,0.14,,,,,,,
814,THA,1975,0.3,,,,,,,
815,TGO,1975,0.16,,,,,,,
816,TTO,1975,0.43,,,,,,,
817,TUN,1975,0.24,,,,,,,
818,TUR,1975,0.29,,,,,,,
819,UGA,1975,0.16,,,,,,,
820,ARE,1975,0.32,,,,,,,
821,GBR,1975,0.54,,,,,,,
822,USA,1975,0.57,,,,,,,
823,URY,1975,0.44,,,,,,,
824,VEN,1975,0.38,,,,,,,
825,VNM,1975,0.25,,,,,,,
826,ZMB,1975,0.2,,,,,,,
827,ZWE,1975,0.22,,,,,,,
828,AFG,1980,0.11,,,,,,,
829,ALB,1980,0.37,,,,,,,
830,DZA,1980,0.25,,,,,,,
831,AGO,1980,0.15,,,,,,,
832,ARG,1980,0.46,,,,,,,
833,ARM,1980,0.45,,,,,,,
834,AUS,1980,0.57,,,,,,,
835,AUT,1980,0.56,,,,,,,
836,BHS,1980,0.48,,,,,,,
837,BHR,1980,0.36,,,,,,,
838,BGD,1980,0.15,,,,,,,
839,BRB,1980,0.51,,,,,,,
840,BLR,1980,0.51,,,,,,,
841,BEL,1980,0.57,,,,,,,
842,BLZ,1980,0.39,,,,,,,
843,BEN,1980,0.15,,,,,,,
844,BOL,1980,0.27,,,,,,,
845,BWA,1980,0.26,,,,,,,
846,BRA,1980,0.34,,,,,,,
847,BGR,1980,0.47,,,,,,,
848,BFA,1980,0.09,,,,,,,
849,BDI,1980,0.11,,,,,,,
850,KHM,1980,0.17,,,,,,,
851,CMR,1980,0.2,,,,,,,
852,CAN,1980,0.6,,,,,,,
853,CPV,1980,0.23,,,,,,,
854,CAF,1980,0.15,,,,,,,
855,TCD,1980,0.1,,,,,,,
856,CHL,1980,0.44,,,,,,,
857,CHN,1980,0.29,,,,,,,
858,COL,1980,0.36,,,,,,,
859,COM,1980,0.19,,,,,,,
860,COG,1980,0.29,,,,,,,
861,CRI,1980,0.44,,,,,,,
862,CIV,1980,0.2,,,,,,,
863,HRV,1980,0.47,,,,,,,
864,CUB,1980,0.47,,,,,,,
865,CYP,1980,0.43,,,,,,,
866,CZE,1980,0.52,,,,,,,
867,COD,1980,0.16,,,,,,,
868,DNK,1980,0.59,,,,,,,
869,DJI,1980,0.15,,,,,,,
870,DOM,1980,0.32,,,,,,,
871,ECU,1980,0.36,,,,,,,
872,EGY,1980,0.23,,,,,,,
873,SLV,1980,0.27,,,,,,,
874,GNQ,1980,0.21,,,,,,,
875,ERI,1980,0.14,,,,,,,
876,EST,1980,0.54,,,,,,,
877,SWZ,1980,0.26,,,,,,,
878,ETH,1980,0.12,,,,,,,
879,FIN,1980,0.56,,,,,,,
880,FRA,1980,0.57,,,,,,,
881,GAB,1980,0.28,,,,,,,
882,GMB,1980,0.13,,,,,,,
883,DEU,1980,0.56,,,,,,,
884,GHA,1980,0.2,,,,,,,
885,GRC,1980,0.49,,,,,,,
886,GTM,1980,0.24,,,,,,,
887,GIN,1980,0.12,,,,,,,
888,GNB,1980,0.12,,,,,,,
889,GUY,1980,0.36,,,,,,,
890,HTI,1980,0.17,,,,,,,
891,HND,1980,0.26,,,,,,,
892,HKG,1980,0.45,,,,,,,
893,HUN,1980,0.46,,,,,,,
894,ISL,1980,0.59,,,,,,,
895,IND,1980,0.2,,,,,,,
896,IDN,1980,0.25,,,,,,,
897,IRN,1980,0.28,,,,,,,
898,IRQ,1980,0.27,,,,,,,
899,IRL,1980,0.52,,,,,,,
900,ISR,1980,0.49,,,,,,,
901,ITA,1980,0.53,,,,,,,
902,JAM,1980,0.41,,,,,,,
903,JPN,1980,0.6,,,,,,,
904,JOR,1980,0.35,,,,,,,
905,KEN,1980,0.24,,,,,,,
906,KWT,1980,0.41,,,,,,,
907,LAO,1980,0.19,,,,,,,
908,LVA,1980,0.51,,,,,,,
909,LBN,1980,0.37,,,,,,,
910,LSO,1980,0.24,,,,,,,
911,LBR,1980,0.15,,,,,,,
912,LBY,1980,0.33,,,,,,,
913,LTU,1980,0.54,,,,,,,
914,MDG,1980,0.2,,,,,,,
915,MWI,1980,0.15,,,,,,,
916,MYS,1980,0.33,,,,,,,
917,MLI,1980,0.1,,,,,,,
918,MLT,1980,0.42,,,,,,,
919,MRT,1980,0.15,,,,,,,
920,MUS,1980,0.34,,,,,,,
921,MEX,1980,0.39,,,,,,,
922,MDA,1980,0.41,,,,,,,
923,MNG,1980,0.32,,,,,,,
924,MAR,1980,0.2,,,,,,,
925,MOZ,1980,0.15,,,,,,,
926,MMR,1980,0.23,,,,,,,
927,NAM,1980,0.31,,,,,,,
928,NPL,1980,0.13,,,,,,,
929,NLD,1980,0.59,,,,,,,
930,NZL,1980,0.56,,,,,,,
931,NIC,1980,0.26,,,,,,,
932,NER,1980,0.08,,,,,,,
933,NGA,1980,0.16,,,,,,,
934,NOR,1980,0.59,,,,,,,
935,OMN,1980,0.21,,,,,,,
936,PAK,1980,0.18,,,,,,,
937,PAN,1980,0.43,,,,,,,
938,PRY,1980,0.36,,,,,,,
939,PER,1980,0.35,,,,,,,
940,PHL,1980,0.34,,,,,,,
941,POL,1980,0.48,,,,,,,
942,PRT,1980,0.43,,,,,,,
943,PRI,1980,0.49,,,,,,,
944,QAT,1980,0.4,,,,,,,
945,ROU,1980,0.46,,,,,,,
946,RUS,1980,0.49,,,,,,,
947,RWA,1980,0.16,,,,,,,
948,KNA,1980,0.43,,,,,,,
949,VCT,1980,0.42,,,,,,,
950,SAU,1980,0.28,,,,,,,
951,SEN,1980,0.14,,,,,,,
952,SRB,1980,0.43,,,,,,,
953,SYC,1980,0.32,,,,,,,
954,SLE,1980,0.12,,,,,,,
955,SGP,1980,0.42,,,,,,,
956,SVN,1980,0.49,,,,,,,
957,ZAF,1980,0.31,,,,,,,
958,KOR,1980,0.4,,,,,,,
959,ESP,1980,0.51,,,,,,,
960,LKA,1980,0.35,,,,,,,
961,SDN,1980,0.16,,,,,,,
962,SWE,1980,0.59,,,,,,,
963,CHE,1980,0.59,,,,,,,
964,SYR,1980,0.32,,,,,,,
965,TWN,1980,0.45,,,,,,,
966,TJK,1980,0.4,,,,,,,
967,TZA,1980,0.18,,,,,,,
968,THA,1980,0.34,,,,,,,
969,TGO,1980,0.2,,,,,,,
970,TTO,1980,0.46,,,,,,,
971,TUN,1980,0.27,,,,,,,
972,TUR,1980,0.3,,,,,,,
973,UGA,1980,0.16,,,,,,,
974,UKR,1980,0.5,,,,,,,
975,ARE,1980,0.36,,,,,,,
976,GBR,1980,0.56,,,,,,,
977,USA,1980,0.59,,,,,,,
978,URY,1980,0.46,,,,,,,
979,VEN,1980,0.41,,,,,,,
980,VNM,1980,0.27,,,,,,,
981,ZMB,1980,0.21,,,,,,,
982,ZWE,1980,0.24,,,,,,,
983,AFG,1985,0.11,,,,,,,
984,ALB,1985,0.38,,,,,,,
985,DZA,1985,0.29,,,,,,,
986,AGO,1985,0.15,,,,,,,
987,ARG,1985,0.48,,,,,,,
988,ARM,1985,0.47,,,,,,,
989,AUS,1985,0.59,,,,,,,
990,AUT,1985,0.56,,,,,,,
991,BHS,1985,0.48,,,,,,,
992,BHR,1985,0.39,,,,,,,
993,BGD,1985,0.15,,,,,,,
994,BRB,1985,0.53,,,,,,,
995,BLR,1985,0.52,,,,,,,
996,BEL,1985,0.6,,,,,,,
997,BLZ,1985,0.4,,,,,,,
998,BEN,1985,0.16,,,,,,,
999,BOL,1985,0.29,,,,,,,
1000,BWA,1985,0.29,,,,,,,
1001,BRA,1985,0.36,,,,,,,
1002,BGR,1985,0.48,,,,,,,
1003,BFA,1985,0.1,,,,,,,
1004,BDI,1985,0.13,,,,,,,
1005,KHM,1985,0.23,,,,,,,
1006,CMR,1985,0.23,,,,,,,
1007,CAN,1985,0.66,,,,,,,
1008,CPV,1985,0.26,,,,,,,
1009,CAF,1985,0.15,,,,,,,
1010,TCD,1985,0.12,,,,,,,
1011,CHL,1985,0.45,,,,,,,
1012,CHN,1985,0.3,,,,,,,
1013,COL,1985,0.37,,,,,,,
1014,COM,1985,0.2,,,,,,,
1015,COG,1985,0.32,,,,,,,
1016,CRI,1985,0.44,,,,,,,
1017,CIV,1985,0.21,,,,,,,
1018,HRV,1985,0.48,,,,,,,
1019,CUB,1985,0.48,,,,,,,
1020,CYP,1985,0.45,,,,,,,
1021,CZE,1985,0.53,,,,,,,
1022,COD,1985,0.17,,,,,,,
1023,DNK,1985,0.6,,,,,,,
1024,DJI,1985,0.16,,,,,,,
1025,DOM,1985,0.35,,,,,,,
1026,ECU,1985,0.4,,,,,,,
1027,EGY,1985,0.26,,,,,,,
1028,SLV,1985,0.28,,,,,,,
1029,GNQ,1985,0.23,,,,,,,
1030,ERI,1985,0.14,,,,,,,
1031,EST,1985,0.55,,,,,,,
1032,SWZ,1985,0.28,,,,,,,
1033,ETH,1985,0.12,,,,,,,
1034,FIN,1985,0.59,,,,,,,
1035,FRA,1985,0.59,,,,,,,
1036,GAB,1985,0.33,,,,,,,
1037,GMB,1985,0.15,,,,,,,
1038,DEU,1985,0.57,,,,,,,
1039,GHA,1985,0.21,,,,,,,
1040,GRC,1985,0.52,,,,,,,
1041,GTM,1985,0.26,,,,,,,
1042,GIN,1985,0.13,,,,,,,
1043,GNB,1985,0.13,,,,,,,
1044,GUY,1985,0.35,,,,,,,
1045,HTI,1985,0.18,,,,,,,
1046,HND,1985,0.29,,,,,,,
1047,HKG,1985,0.48,,,,,,,
1048,HUN,1985,0.49,,,,,,,
1049,ISL,1985,0.61,,,,,,,
1050,IND,1985,0.21,,,,,,,
1051,IDN,1985,0.29,,,,,,,
1052,IRN,1985,0.29,,,,,,,
1053,IRQ,1985,0.28,,,,,,,
1054,IRL,1985,0.55,,,,,,,
1055,ISR,1985,0.53,,,,,,,
1056,ITA,1985,0.54,,,,,,,
1057,JAM,1985,0.41,,,,,,,
1058,JPN,1985,0.63,,,,,,,
1059,JOR,1985,0.38,,,,,,,
1060,KEN,1985,0.26,,,,,,,
1061,KWT,1985,0.43,,,,,,,
1062,LAO,1985,0.2,,,,,,,
1063,LVA,1985,0.52,,,,,,,
1064,LBN,1985,0.37,,,,,,,
1065,LSO,1985,0.25,,,,,,,
1066,LBR,1985,0.15,,,,,,,
1067,LBY,1985,0.34,,,,,,,
1068,LTU,1985,0.53,,,,,,,
1069,MDG,1985,0.2,,,,,,,
1070,MWI,1985,0.16,,,,,,,
1071,MYS,1985,0.36,,,,,,,
1072,MLI,1985,0.1,,,,,,,
1073,MLT,1985,0.45,,,,,,,
1074,MRT,1985,0.17,,,,,,,
1075,MUS,1985,0.36,,,,,,,
1076,MEX,1985,0.42,,,,,,,
1077,MDA,1985,0.44,,,,,,,
1078,MNG,1985,0.35,,,,,,,
1079,MAR,1985,0.23,,,,,,,
1080,MOZ,1985,0.14,,,,,,,
1081,MMR,1985,0.25,,,,,,,
1082,NAM,1985,0.33,,,,,,,
1083,NPL,1985,0.16,,,,,,,
1084,NLD,1985,0.6,,,,,,,
1085,NZL,1985,0.57,,,,,,,
1086,NIC,1985,0.27,,,,,,,
1087,NER,1985,0.09,,,,,,,
1088,NGA,1985,0.18,,,,,,,
1089,NOR,1985,0.61,,,,,,,
1090,OMN,1985,0.27,,,,,,,
1091,PAK,1985,0.18,,,,,,,
1092,PAN,1985,0.43,,,,,,,
1093,PRY,1985,0.36,,,,,,,
1094,PER,1985,0.37,,,,,,,
1095,PHL,1985,0.36,,,,,,,
1096,POL,1985,0.49,,,,,,,
1097,PRT,1985,0.45,,,,,,,
1098,PRI,1985,0.51,,,,,,,
1099,QAT,1985,0.41,,,,,,,
1100,ROU,1985,0.46,,,,,,,
1101,RUS,1985,0.5,,,,,,,
1102,RWA,1985,0.17,,,,,,,
1103,KNA,1985,0.44,,,,,,,
1104,VCT,1985,0.46,,,,,,,
1105,SAU,1985,0.32,,,,,,,
1106,SEN,1985,0.16,,,,,,,
1107,SRB,1985,0.44,,,,,,,
1108,SYC,1985,0.4,,,,,,,
1109,SLE,1985,0.14,,,,,,,
1110,SGP,1985,0.44,,,,,,,
1111,SVN,1985,0.52,,,,,,,
1112,ZAF,1985,0.33,,,,,,,
1113,KOR,1985,0.45,,,,,,,
1114,ESP,1985,0.54,,,,,,,
1115,LKA,1985,0.36,,,,,,,
1116,SDN,1985,0.17,,,,,,,
1117,SWE,1985,0.61,,,,,,,
1118,CHE,1985,0.6,,,,,,,
1119,SYR,1985,0.34,,,,,,,
1120,TWN,1985,0.47,,,,,,,
1121,TJK,1985,0.42,,,,,,,
1122,TZA,1985,0.18,,,,,,,
1123,THA,1985,0.37,,,,,,,
1124,TGO,1985,0.2,,,,,,,
1125,TTO,1985,0.45,,,,,,,
1126,TUN,1985,0.3,,,,,,,
1127,TUR,1985,0.33,,,,,,,
1128,UGA,1985,0.17,,,,,,,
1129,UKR,1985,0.52,,,,,,,
1130,ARE,1985,0.4,,,,,,,
1131,GBR,1985,0.56,,,,,,,
1132,USA,1985,0.62,,,,,,,
1133,URY,1985,0.47,,,,,,,
1134,VEN,1985,0.43,,,,,,,
1135,VNM,1985,0.29,,,,,,,
1136,ZMB,1985,0.21,,,,,,,
1137,ZWE,1985,0.3,,,,,,,
1138,AFG,1990,0.11,,,,,,,
1139,ALB,1990,0.39,,,,,,,
1140,DZA,1990,0.31,,,,,,,
1141,AGO,1990,0.15,,,,,,,
1142,ARG,1990,0.5,,,,,,,
1143,ARM,1990,0.47,,,,,,,
1144,AUS,1990,0.62,,,,,,,
1145,AUT,1990,0.6,,,,,,,
1146,AZE,1990,0.46,,,,,,,
1147,BHS,1990,0.5,,,,,,,
1148,BHR,1990,0.43,,,,,,,
1149,BGD,1990,0.17,,,,,,,
1150,BRB,1990,0.55,,,,,,,
1151,BLR,1990,0.51,,,,,,,
1152,BEL,1990,0.62,,,,,,,
1153,BLZ,1990,0.43,,,,,,,
1154,BEN,1990,0.17,,,,,,,
1155,BOL,1990,0.31,,,,,,,
1156,BWA,1990,0.32,,,,,,,
1157,BRA,1990,0.38,,,,,,,
1158,BRN,1990,0.45,,,,,,,
1159,BGR,1990,0.5,,,,,,,
1160,BFA,1990,0.12,,,,,,,
1161,BDI,1990,0.15,,,,,,,
1162,KHM,1990,0.22,,,,,,,
1163,CMR,1990,0.23,,,,,,,
1164,CAN,1990,0.71,,,,,,,
1165,CPV,1990,0.29,,,,,,,
1166,CAF,1990,0.16,,,,,,,
1167,TCD,1990,0.13,,,,,,,
1168,CHL,1990,0.48,,,,,,,
1169,CHN,1990,0.31,,,,,,,
1170,COL,1990,0.39,,,,,,,
1171,COM,1990,0.2,,,,,,,
1172,COG,1990,0.32,,,,,,,
1173,CRI,1990,0.47,,,,,,,
1174,CIV,1990,0.21,,,,,,,
1175,HRV,1990,0.48,,,,,,,
1176,CUB,1990,0.48,,,,,,,
1177,CYP,1990,0.49,,,,,,,
1178,CZE,1990,0.53,,,,,,,
1179,COD,1990,0.17,,,,,,,
1180,DNK,1990,0.61,,,,,,,
1181,DJI,1990,0.18,,,,,,,
1182,DOM,1990,0.37,,,,,,,
1183,ECU,1990,0.42,,,,,,,
1184,EGY,1990,0.29,,,,,,,
1185,SLV,1990,0.33,,,,,,,
1186,GNQ,1990,0.25,,,,,,,
1187,ERI,1990,0.15,,,,,,,
1188,EST,1990,0.53,,,,,,,
1189,SWZ,1990,0.3,,,,,,,
1190,ETH,1990,0.13,,,,,,,
1191,FIN,1990,0.62,,,,,,,
1192,FRA,1990,0.62,,,,,,,
1193,GAB,1990,0.34,,,,,,,
1194,GMB,1990,0.16,,,,,,,
1195,GEO,1990,0.53,,,,,,,
1196,DEU,1990,0.6,,,,,,,
1197,GHA,1990,0.23,,,,,,,
1198,GRC,1990,0.54,,,,,,,
1199,GTM,1990,0.28,,,,,,,
1200,GIN,1990,0.13,,,,,,,
1201,GNB,1990,0.13,,,,,,,
1202,GUY,1990,0.36,,,,,,,
1203,HTI,1990,0.2,,,,,,,
1204,HND,1990,0.32,,,,,,,
1205,HKG,1990,0.53,,,,,,,
1206,HUN,1990,0.49,,,,,,,
1207,ISL,1990,0.63,,,,,,,
1208,IND,1990,0.23,,,,,,,
1209,IDN,1990,0.33,,,,,,,
1210,IRN,1990,0.33,,,,,,,
1211,IRQ,1990,0.27,,,,,,,
1212,IRL,1990,0.58,,,,,,,
1213,ISR,1990,0.54,,,,,,,
1214,ITA,1990,0.57,,,,,,,
1215,JAM,1990,0.42,,,,,,,
1216,JPN,1990,0.66,,,,,,,
1217,JOR,1990,0.39,,,,,,,
1218,KAZ,1990,0.51,,,,,,,
1219,KEN,1990,0.27,,,,,,,
1220,KWT,1990,0.44,,,,,,,
1221,KGZ,1990,0.48,,,,,,,
1222,LAO,1990,0.22,,,,,,,
1223,LVA,1990,0.53,,,,,,,
1224,LBN,1990,0.37,,,,,,,
1225,LSO,1990,0.28,,,,,,,
1226,LBR,1990,0.15,,,,,,,
1227,LBY,1990,0.37,,,,,,,
1228,LTU,1990,0.52,,,,,,,
1229,MDG,1990,0.2,,,,,,,
1230,MWI,1990,0.17,,,,,,,
1231,MYS,1990,0.39,,,,,,,
1232,MLI,1990,0.11,,,,,,,
1233,MLT,1990,0.49,,,,,,,
1234,MRT,1990,0.18,,,,,,,
1235,MUS,1990,0.39,,,,,,,
1236,MEX,1990,0.43,,,,,,,
1237,MDA,1990,0.47,,,,,,,
1238,MNG,1990,0.36,,,,,,,
1239,MAR,1990,0.25,,,,,,,
1240,MOZ,1990,0.15,,,,,,,
1241,MMR,1990,0.25,,,,,,,
1242,NAM,1990,0.35,,,,,,,
1243,NPL,1990,0.19,,,,,,,
1244,NLD,1990,0.64,,,,,,,
1245,NZL,1990,0.59,,,,,,,
1246,NIC,1990,0.28,,,,,,,
1247,NER,1990,0.09,,,,,,,
1248,NGA,1990,0.19,,,,,,,
1249,MKD,1990,0.48,,,,,,,
1250,NOR,1990,0.62,,,,,,,
1251,OMN,1990,0.33,,,,,,,
1252,PAK,1990,0.21,,,,,,,
1253,PAN,1990,0.43,,,,,,,
1254,PRY,1990,0.38,,,,,,,
1255,PER,1990,0.39,,,,,,,
1256,PHL,1990,0.39,,,,,,,
1257,POL,1990,0.5,,,,,,,
1258,PRT,1990,0.48,,,,,,,
1259,PRI,1990,0.53,,,,,,,
1260,QAT,1990,0.41,,,,,,,
1261,ROU,1990,0.44,,,,,,,
1262,RUS,1990,0.52,,,,,,,
1263,RWA,1990,0.13,,,,,,,
1264,KNA,1990,0.47,,,,,,,
1265,VCT,1990,0.45,,,,,,,
1266,SAU,1990,0.35,,,,,,,
1267,SEN,1990,0.17,,,,,,,
1268,SRB,1990,0.46,,,,,,,
1269,SYC,1990,0.43,,,,,,,
1270,SLE,1990,0.14,,,,,,,
1271,SGP,1990,0.49,,,,,,,
1272,SVK,1990,0.52,,,,,,,
1273,SVN,1990,0.54,,,,,,,
1274,ZAF,1990,0.35,,,,,,,
1275,KOR,1990,0.51,,,,,,,
1276,ESP,1990,0.59,,,,,,,
1277,LKA,1990,0.38,,,,,,,
1278,SDN,1990,0.18,,,,,,,
1279,SWE,1990,0.62,,,,,,,
1280,CHE,1990,0.61,,,,,,,
1281,SYR,1990,0.37,,,,,,,
1282,TWN,1990,0.53,,,,,,,
1283,TJK,1990,0.42,,,,,,,
1284,TZA,1990,0.18,,,,,,,
1285,THA,1990,0.39,,,,,,,
1286,TGO,1990,0.21,,,,,,,
1287,TTO,1990,0.47,,,,,,,
1288,TUN,1990,0.33,,,,,,,
1289,TUR,1990,0.36,,,,,,,
1290,UGA,1990,0.17,,,,,,,
1291,UKR,1990,0.52,,,,,,,
1292,ARE,1990,0.43,,,,,,,
1293,GBR,1990,0.58,,,,,,,
1294,USA,1990,0.64,,,,,,,
1295,URY,1990,0.5,,,,,,,
1296,UZB,1990,0.47,,,,,,,
1297,VEN,1990,0.45,,,,,,,
1298,VNM,1990,0.31,,,,,,,
1299,YEM,1990,0.21,,,,,,,
1300,ZMB,1990,0.22,,,,,,,
1301,ZWE,1990,0.31,,,,,,,
1302,AFG,1995,0.12,,,,,,,
1303,ALB,1995,0.38,,,,,,,
1304,DZA,1995,0.33,,,,,,,
1305,AGO,1995,0.15,,,,,,,
1306,ARG,1995,0.52,,,,,,,
1307,ARM,1995,0.46,,,,,,,
1308,AUS,1995,0.77,,,,,,,
1309,AUT,1995,0.64,,,,,,,
1310,AZE,1995,0.41,,,,,,,
1311,BHS,1995,0.48,,,,,,,
1312,BHR,1995,0.46,,,,,,,
1313,BGD,1995,0.19,,,,,,,
1314,BRB,1995,0.56,,,,,,,
1315,BLR,1995,0.55,,,,,,,
1316,BEL,1995,0.63,,,,,,,
1317,BLZ,1995,0.46,,,,,,,
1318,BEN,1995,0.19,,,,,,,
1319,BOL,1995,0.34,,,,,,,
1320,BWA,1995,0.32,,,,,,,
1321,BRA,1995,0.42,,,,,,,
1322,BRN,1995,0.48,,,,,,,
1323,BGR,1995,0.49,,,,,,,
1324,BFA,1995,0.13,,,,,,,
1325,BDI,1995,0.15,,,,,,,
1326,KHM,1995,0.24,,,,,,,
1327,CMR,1995,0.23,,,,,,,
1328,CAN,1995,0.78,,,,,,,
1329,CPV,1995,0.34,,,,,,,
1330,CAF,1995,0.15,,,,,,,
1331,TCD,1995,0.14,,,,,,,
1332,CHL,1995,0.53,,,,,,,
1333,CHN,1995,0.35,,,,,,,
1334,COL,1995,0.42,,,,,,,
1335,COM,1995,0.22,,,,,,,
1336,COG,1995,0.3,,,,,,,
1337,CRI,1995,0.5,,,,,,,
1338,CIV,1995,0.21,,,,,,,
1339,HRV,1995,0.49,,,,,,,
1340,CUB,1995,0.47,,,,,,,
1341,CYP,1995,0.54,,,,,,,
1342,CZE,1995,0.54,,,,,,,
1343,COD,1995,0.15,,,,,,,
1344,DNK,1995,0.63,,,,,,,
1345,DJI,1995,0.18,,,,,,,
1346,DOM,1995,0.38,,,,,,,
1347,ECU,1995,0.44,,,,,,,
1348,EGY,1995,0.31,,,,,,,
1349,SLV,1995,0.35,,,,,,,
1350,GNQ,1995,0.26,,,,,,,
1351,ERI,1995,0.16,,,,,,,
1352,EST,1995,0.51,,,,,,,
1353,SWZ,1995,0.31,,,,,,,
1354,ETH,1995,0.13,,,,,,,
1355,FIN,1995,0.68,,,,,,,
1356,FRA,1995,0.67,,,,,,,
1357,GAB,1995,0.36,,,,,,,
1358,GMB,1995,0.17,,,,,,,
1359,GEO,1995,0.46,,,,,,,
1360,DEU,1995,0.63,,,,,,,
1361,GHA,1995,0.25,,,,,,,
1362,GRC,1995,0.57,,,,,,,
1363,GTM,1995,0.3,,,,,,,
1364,GIN,1995,0.13,,,,,,,
1365,GNB,1995,0.15,,,,,,,
