,country,code,year,hdi,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
4826,,BHR,2011,,,19150.0,28776595744.6809,21.467283396817,5.36,41509.9983215332
4827,,BHR,2012,,,23360.0,30749308510.6383,22.1806964071631,5.52,43130.0010681152
4828,,BHR,2013,,,24790.0,32539468085.1064,22.8664641166687,5.68,45930.0003051758
4829,,BHR,2017,,,21790.0,35473776595.7447,20.9495388340495,6.4,50240.0016784668
4830,,BHR,2019,,,24420.0,38653318085.1064,22.2595806695899,6.8,54409.9998474121
4831,,BHR,2021,,,,38868663031.9149,,,
4832,,BGD,2011,,,890.0,128637938711.386,0.362290353952064,18873.536,168960.006713867
4833,,BGD,2012,,,970.0,133355749482.478,0.381285779630454,18863.652,172839.996337891
4834,,BGD,2013,,,1030.0,149990451022.29,0.39342948638202,18853.768,176779.998779297
4835,,BGD,2017,,,1650.0,293754646182.389,0.490376738268744,18834.0,203080.001831055
4836,,BGD,2019,,,2210.0,351238474244.667,0.548224196802713,18834.0,215940.002441406
4837,,BGD,2021,,,2570.0,416264942893.326,,,
4838,,BRB,2011,,,15450.0,4657699450.0,6.38870937348272,63.0,4170.00007629395
4839,,BRB,2012,,,16150.0,4610096000.0,7.67568034974703,63.0,4550.00019073486
4840,,BRB,2013,,,16080.0,4677248300.0,5.20109099099005,63.0,3890.00010490417
4841,,BRB,2017,,,16490.0,4981588900.0,4.22655763895851,63.0,3690.00005722046
4842,,BRB,2019,,,17630.0,5324250000.0,4.46141766007567,63.0,3789.99996185303
4843,,BRB,2021,,,16900.0,4843800000.0,,,
4844,,BLR,2011,,,6340.0,61757788944.7236,6.18814293004508,86307.0,88099.9984741211
4845,,BLR,2012,,,6630.0,65685102554.8759,6.34498139130488,86314.0,89629.997253418
4846,,BLR,2013,,,7030.0,75527984234.2342,6.35271219487384,86321.0,90110.0006103516
4847,,BLR,2017,,,5320.0,54726595249.1849,5.92135145960453,87241.0,85379.997253418
4848,,BLR,2019,,,6370.0,64409647193.8044,6.12223776544422,87531.0,86830.0018310547
4849,,BLR,2021,,,6940.0,68205380706.6609,,,
4850,,BEL,2011,,,46490.0,523330354138.133,8.74050515161928,6897.56,113129.997253418
4851,,BEL,2012,,,47130.0,496152879924.727,8.5775258769088,6896.42,111910.003662109
4852,,BEL,2013,,,47900.0,521791015247.06,8.65547751219134,6895.28,112889.999389648
4853,,BEL,2017,,,42520.0,502764720556.354,8.15109567890864,6893.0,108309.997558594
4854,,BEL,2019,,,48100.0,535830876745.097,8.09558395403513,6893.0,108059.997558594
4855,,BEL,2021,,,50490.0,594104177539.525,,,
4856,,BLZ,2011,,,5090.0,1819500000.0,2.0331494901629,13796.78,1429.99994754791
4857,,BLZ,2012,,,5250.0,1903000000.0,1.98778260390407,13679.66,1399.99997615814
4858,,BLZ,2013,,,5510.0,2029500000.0,1.3345402460911,13562.54,1289.99996185303
4859,,BLZ,2017,,,5520.0,2286000000.0,1.70806496437052,13105.2,1490.00000953674
4860,,BLZ,2019,,,5890.0,2416500000.0,1.64484248241402,12882.1,1549.99995231628
4861,,BLZ,2021,,,6070.0,2491500000.0,,,
4862,,BEN,2011,,,1060.0,10693321370.036,0.478081269225285,35851.5,10550.0001907349
4863,,BEN,2012,,,1090.0,11141358105.9853,0.443375821240903,35351.5,10529.9997329712
4864,,BEN,2013,,,1180.0,12517845127.6775,0.453984130764762,34851.5,11159.9998474121
4865,,BEN,2017,,,1050.0,12701655845.9612,0.592405864211009,32851.5,13970.0002670288
4866,,BEN,2019,,,1200.0,14391686309.033,0.593957402249655,31851.5,15020.0004577637
4867,,BEN,2021,,,1350.0,17144918952.4682,,,
4868,,BMU,2011,,,101610.0,6312691000.0,,10.0,
4869,,BMU,2012,,,100100.0,6378188000.0,,10.0,
4870,,BMU,2013,,,101760.0,6465756000.0,,10.0,
4871,,BMU,2014,,,99920.0,6413988000.0,,10.0,
4872,,BMU,2015,,,101120.0,6654541000.0,,10.0,
4873,,BMU,2016,,,103620.0,6899911000.0,,10.0,
4874,,BMU,2017,,,112940.0,7142316000.0,,10.0,
4875,,BMU,2018,,,117000.0,7225977000.0,,10.0,
4876,,BMU,2019,,,117280.0,7423465000.0,,10.0,
4877,,BMU,2020,,,111800.0,6887147000.0,,10.0,
4878,,BMU,2021,,,122470.0,7286607000.0,,,
4879,,BTN,2011,,,2180.0,1777101316.67756,0.827105472458026,27072.68,1259.99999046326
4880,,BTN,2012,,,2330.0,1781281281.57912,0.887477533221315,27092.46,1309.99994277954
4881,,BTN,2013,,,2350.0,1756215665.09323,0.919207199847029,27112.24,1340.0000333786
4882,,BTN,2015,,,2470.0,2003598212.99135,1.03595710454895,27151.8,1389.99998569489
4883,,BTN,2017,,,2760.0,2450364928.07302,1.28286349487745,27191.4,1610.00001430511
4884,,BTN,2019,,,3130.0,2535657069.05537,1.36815120067167,27231.0,1679.99994754791
4885,,BTN,2021,,,3040.0,2539552984.67797,,,
4886,,BOL,2011,,,1970.0,23963033429.4364,1.59769214871903,528742.52,50830.0018310547
4887,,BOL,2012,,,2210.0,27084497481.9103,1.64810780065823,526624.94,52619.9989318848
4888,,BOL,2013,,,2540.0,30659338885.6729,1.74433500867543,524507.36,54950.0007629395
4889,,BOL,2017,,,3020.0,37508642165.3366,1.98941317383282,514922.2,60180.0003051758
4890,,BOL,2019,,,3440.0,40895322843.7851,1.89686699834282,510337.6,60790.0009155273
4891,,BOL,2021,,,3290.0,40408208528.1599,,,
4892,,BIH,2011,,,4900.0,18644723860.9709,6.3422653404862,21142.28,29180.0003051758
4893,,BIH,2012,,,4900.0,17226849165.6813,5.97652799755079,21257.96,27389.9993896484
4894,,BIH,2013,,,5160.0,18178503835.4491,6.03998452588325,21373.64,27180.0003051758
4895,,BIH,2015,,,5070.0,16211541593.4222,5.56702529030628,21605.0,24889.9993896484
4896,,BIH,2017,,,4990.0,18080118186.009,6.59297159736706,21879.1,27729.9995422363
4897,,BIH,2019,,,6070.0,20202479537.5193,6.26950657013477,21879.1,26229.9995422363
4898,,BIH,2021,,,6810.0,23365361635.2201,,,
4899,,BWA,2011,,,6320.0,15110716533.5907,1.81815034811529,163194.0,25809.9994659424
4900,,BWA,2012,,,6700.0,13907510005.8897,1.56750983639091,162011.0,13100.0003814697
4901,,BWA,2013,,,7020.0,14271752527.1166,2.44443866592008,160828.0,14050.0001907349
4902,,BWA,2017,,,5850.0,16105182316.3307,3.05182690092015,156096.0,14890.0003433228
4903,,BWA,2019,,,6620.0,16695928792.5697,2.90034572120997,153730.0,11000.0
4904,,BWA,2021,,,6430.0,17614791265.6824,,,
4905,,BRA,2011,,,11050.0,2616201578192.25,2.11070141598389,5100415.2,1010710.02197266
4906,,BRA,2012,,,12270.0,2465188674415.03,2.27140323689344,5085023.4,1049939.94140625
4907,,BRA,2013,,,12750.0,2472806919901.67,2.4134232194084,5069631.6,1080709.9609375
4908,,BRA,2017,,,8670.0,2063507864886.88,2.18934835043912,5000916.0,1079310.05859375
4909,,BRA,2019,,,9220.0,1873274432754.47,2.05068507848387,4977985.0,1057260.00976563
4910,,BRA,2021,,,7740.0,1608981456325.08,,,
4911,,VGB,2011,,,,,,36.36,
4912,,VGB,2012,,,,,,36.32,
4913,,VGB,2013,,,,,,36.28,
4914,,VGB,2014,,,,,,36.24,
4915,,VGB,2015,,,,,,36.2,
4916,,VGB,2016,,,,,,36.2,
4917,,VGB,2017,,,,,,36.2,
4918,,VGB,2018,,,,,,36.2,
4919,,VGB,2019,,,,,,36.2,
4920,,VGB,2020,,,,,,36.2,
4921,,VGB,2021,,,,,,,
4922,,BRN,2011,,,34830.0,18525319977.7407,18.2562649716469,3800.0,9479.99954223633
4923,,BRN,2012,,,41580.0,19047940300.8963,17.9522622081156,3800.0,9449.99980926514
4924,,BRN,2013,,,44520.0,18093829923.2737,17.5126670216491,3800.0,9239.99977111816
4925,,BRN,2017,,,29400.0,12128104859.1498,16.9426134896044,3800.0,9500.0
4926,,BRN,2019,,,31880.0,13469422958.5105,15.9571548577283,3800.0,9300.00019073486
4927,,BRN,2021,,,30320.0,14006569575.68,,,
4928,,BGR,2011,,,7260.0,57678241023.818,6.75527812444523,37562.0,62840.0001525879
4929,,BGR,2012,,,7490.0,54300857424.4415,6.16215310962387,37754.0,57110.0006103516
4930,,BGR,2013,,,7590.0,55810138436.4821,5.45896380820016,37946.0,51959.9990844727
4931,,BGR,2017,,,7610.0,59199447421.4924,6.2012902397538,38540.0,56430.0003051758
4932,,BGR,2019,,,9500.0,68915875214.6537,5.61085727989368,38800.0,51279.9987792969
4933,,BGR,2021,,,11200.0,84056312734.3089,,,
4934,,BFA,2011,,,660.0,12080296644.0643,0.148169110953845,66664.8,24989.9997711182
4935,,BFA,2012,,,710.0,12561016091.4673,0.171791872001996,66164.6,25700.0007629395
4936,,BFA,2013,,,750.0,13444301139.1384,0.177473786864135,65664.4,26649.9996185303
4937,,BFA,2017,,,650.0,14106956830.0857,0.215266714498889,63664.0,30360.0006103516
4938,,BFA,2019,,,750.0,16178162030.0694,0.238644814374665,62664.0,32209.9990844727
4939,,BFA,2021,,,830.0,19737615114.3661,,,
4940,,BDI,2011,,,220.0,2235820867.82743,0.0380721425092179,2110.8,3119.99988555908
4941,,BDI,2012,,,240.0,2333341374.89657,0.0377725279966781,2282.2,3200.00004768372
4942,,BDI,2013,,,240.0,2451606684.31708,0.0384252452781909,2453.6,3599.99990463257
4943,,BDI,2017,,,250.0,2712324133.79776,0.0475097981245615,2796.4,4619.99988555908
4944,,BDI,2019,,,230.0,2576518846.39,0.0606324085103501,2796.4,4559.99994277954
4945,,BDI,2021,,,220.0,2779813489.02447,,,
4946,,CPV,2011,,,3310.0,1865915544.12445,1.08052569063117,430.2,730.000019073486
4947,,CPV,2012,,,3250.0,1741809808.96442,0.992762148018542,433.2,689.999997615814
4948,,CPV,2013,,,3310.0,1850470042.43281,0.944549376714555,436.2,670.000016689301
4949,,CPV,2017,,,2930.0,1769787215.42141,1.04433276651543,448.2,750.0
4950,,CPV,2019,,,3460.0,1981845740.70615,1.12645785515162,454.2,810.000002384186
4951,,CPV,2021,,,3190.0,1936174043.45293,,,
4952,,KHM,2011,,,810.0,12829541141.0127,0.367781146448898,102407.48,29110.0006103516
4953,,KHM,2012,,,880.0,14054443213.4639,0.383454258458578,98922.66,28709.9990844727
4954,,KHM,2013,,,960.0,15227991395.2201,0.382674738600686,95437.84,28690.0005340576
4955,,KHM,2017,,,1260.0,22177200511.5811,0.801607534604672,85354.4,36900.0015258789
4956,,KHM,2019,,,1560.0,27089389786.979,0.99828812132025,82240.6,40060.001373291
4957,,KHM,2021,,,1580.0,26961061119.7957,,,
4958,,CMR,2011,,,1450.0,30630912184.7789,0.333025685218914,208444.8,83349.9984741211
4959,,CMR,2012,,,1450.0,30155064574.0734,0.327109945380291,207884.8,83790.0009155273
4960,,CMR,2013,,,1510.0,33728622819.0912,0.349006265505232,207324.8,85419.9981689453
4961,,CMR,2017,,,1400.0,36098550141.5897,0.375924733895672,205084.8,88959.9990844727
4962,,CMR,2019,,,1540.0,39670977332.7348,0.36575423097444,203964.8,90120.002746582
4963,,CMR,2021,,,1590.0,45338283344.8175,,,
4964,,CAN,2011,,,47190.0,1793326630174.52,15.9959443011623,3472809.1,686500.0
4965,,CAN,2012,,,51080.0,1828366481521.6,15.7344739563127,3472396.1,686650.024414063
4966,,CAN,2013,,,52800.0,1846597421834.98,15.8384602717471,3471983.1,698679.992675781
4967,,CAN,2017,,,42900.0,1649265644244.09,15.5445710376544,3470390.5,721010.009765625
4968,,CAN,2019,,,46540.0,1742015045482.31,15.4306128276297,3469650.8,736929.992675781
4969,,CAN,2021,,,48310.0,1988336331717.42,,,
4970,,CYM,2011,,,74100.0,4186223808.95236,,127.2,
4971,,CYM,2012,,,51400.0,4291159006.36025,,127.2,
4972,,CYM,2013,,,45330.0,4405954638.18553,,127.2,
4973,,CYM,2014,,,43860.0,4563017880.71523,,127.2,
4974,,CYM,2015,,,44970.0,4708336733.46934,,127.2,
4975,,CYM,2016,,,48480.0,4909498979.9592,,127.2,
4976,,CYM,2017,,,52670.0,5166467298.69195,,127.2,
4977,,CYM,2018,,,58820.0,5530377535.1014,,128.1,
4978,,CYM,2019,,,65680.0,5943589103.56414,,127.2,
4979,,CYM,2020,,,61880.0,5608989199.56798,,127.2,
4980,,CYM,2021,,,,5898449687.97711,,,
4981,,CAF,2011,,,500.0,2437982839.63072,0.0401519683585186,225730.0,22799.9992370605
4982,,CAF,2012,,,530.0,2510126699.05356,0.0418996818934784,225430.0,19920.0000762939
4983,,CAF,2013,,,350.0,1691544192.38242,0.0249873600016056,225130.0,21100.0003814697
4984,,CAF,2017,,,400.0,2072349794.23301,0.0440286976667206,223930.0,21350.0003814697
4985,,CAF,2019,,,470.0,2221301400.72468,0.0460712358524027,223330.0,19729.9995422363
4986,,CAF,2021,,,480.0,2516498299.01212,,,
4987,,TCD,2011,,,890.0,12172309522.6171,0.0893021704357751,54020.0,53990.0016784668
4988,,TCD,2012,,,960.0,12367363677.6199,0.145826242412536,52740.0,57470.0012207031
4989,,TCD,2013,,,970.0,12953535495.8781,0.16569863287437,51460.0,60090.0001525879
4990,,TCD,2017,,,640.0,10000395242.1457,0.142517342395542,46510.0,74239.9978637695
4991,,TCD,2019,,,690.0,11314951342.7807,0.139518738482728,44220.0,81650.0015258789
4992,,TCD,2021,,,640.0,11779980801.7843,,,
4993,,CHI,2000,,,43430.0,6439403014.0037,,,
4994,,CHI,2001,,,42330.0,6233310060.38969,,,
4995,,CHI,2002,,,41390.0,6663436031.24708,,,
4996,,CHI,2003,,,43840.0,7332574115.57254,,,
4997,,CHI,2004,,,50740.0,8553956571.09378,,,
4998,,CHI,2005,,,56620.0,8827299477.20007,,,
4999,,CHI,2006,,,61160.0,9676410337.59329,,,
5000,,CHI,2007,,,66840.0,11515258634.0085,,,
5001,,CHI,2008,,,,,,,
5002,,CHI,2009,,,,,,,
5003,,CHI,2010,,,,,,,
5004,,CHI,2011,,,,,,,
5005,,CHI,2012,,,,,,,
5006,,CHI,2013,,,,,,,
5007,,CHI,2014,,,,,,,
5008,,CHI,2015,,,,,,,
5009,,CHI,2016,,,,,,,
5010,,CHI,2017,,,,,,,
5011,,CHI,2018,,,,,,,
5012,,CHI,2019,,,,,,,
5013,,CHI,2020,,,,,,,
5014,,CHI,2021,,,,,,,
5015,,CHL,2011,,,11970.0,251224856981.294,4.45277178026396,168994.24,98099.9984741211
5016,,CHL,2012,,,14310.0,267175872540.066,4.52145306624735,170735.88,100540.000915527
5017,,CHL,2013,,,15230.0,277239461340.404,4.74016878998625,172477.52,103819.999694824
5018,,CHL,2017,,,13340.0,276364933679.626,4.74016031262651,178419.4,107510.00213623
5019,,CHL,2019,,,14830.0,278584733103.01,4.79897448626273,180878.0,113019.996643066
5020,,CHL,2021,,,14780.0,317058508651.76,,,
5021,,CHN,2011,,,5040.0,7551500124203.36,6.90134442946652,2025471.54,11098190.4296875
5022,,CHN,2012,,,5910.0,8532229986993.65,7.04618267539082,2044839.28,11385459.9609375
5023,,CHN,2013,,,6740.0,9570406235659.64,7.32414711459464,2064207.02,11878030.2734375
5024,,CHN,2017,,,8670.0,12310409370892.8,7.23098503140634,2143394.7,12035269.53125
5025,,CHN,2019,,,10310.0,14279937500606.5,7.60593696057347,2180986.1,12705089.84375
5026,,CHN,2021,,,11880.0,17734062645371.4,,,
5027,,COL,2011,,,6370.0,334943877377.472,1.52508668273138,606731.64,165080.001831055
5028,,COL,2012,,,7340.0,370921317942.564,1.52241846358269,605385.38,163949.996948242
5029,,COL,2013,,,8000.0,382116120909.218,1.66227165901137,604039.12,170899.993896484
5030,,COL,2017,,,6010.0,311883730442.045,1.55092877480428,597397.7,173309.997558594
5031,,COL,2019,,,6590.0,323109540251.855,1.61474774997391,593412.0,187339.996337891
5032,,COL,2021,,,6190.0,314464137241.33,,,
5033,,COM,2011,,,1480.0,1023086183.79822,0.223856883763756,368.62,419.999986886978
5034,,COM,2012,,,1500.0,1015843368.79008,0.233729158186029,364.24,439.999997615814
5035,,COM,2013,,,1580.0,1116224161.07781,0.271664139640823,359.86,469.999998807907
5036,,COM,2017,,,1370.0,1077439662.5798,0.367616168273797,342.3,589.999973773956
5037,,COM,2019,,,1520.0,1195019559.09381,0.404558352293774,333.6,639.999985694885
5038,,COM,2021,,,1580.0,1296089632.60039,,,
5039,,COD,2011,,,330.0,25839749198.8233,0.0439885243105059,1360676.24,48639.9993896484
5040,,COD,2012,,,370.0,29306235826.3885,0.0398603496655048,1349662.48,47369.9989318848
5041,,COD,2013,,,400.0,32679745297.6453,0.0539068732113073,1338648.72,50860.0006103516
5042,,COD,2017,,,440.0,38019265625.8845,0.0338145376085783,1294593.7,55500.0
5043,,COD,2019,,,510.0,51775830725.8441,0.035703604452862,1272566.1,55000.0
5044,,COD,2021,,,550.0,55350968593.0597,,,
5045,,COG,2011,,,2600.0,15655384440.3994,1.17359219426853,220630.0,16079.9999237061
5046,,COG,2012,,,3350.0,17692912613.1633,1.11600114928633,220510.0,15460.000038147
5047,,COG,2013,,,3590.0,17958721571.7526,1.10396169474611,220390.0,15149.9996185303
5048,,COG,2017,,,1640.0,11094822713.3481,1.01838358377139,219910.0,15420.0000762939
5049,,COG,2019,,,1980.0,12750339022.9915,1.30323966861845,219610.0,19200.0007629395
5050,,COG,2021,,,1970.0,13366230219.5352,,,
5051,,CRI,2011,,,8020.0,42762617081.6522,1.58763190450845,28875.66,13960.000038147
5052,,CRI,2012,,,9190.0,47231651862.8399,1.5728604524951,29039.32,13909.9998474121
5053,,CRI,2013,,,9840.0,50949672205.9168,1.62369683406431,29202.98,14409.9998474121
5054,,CRI,2017,,,11400.0,60516043590.1832,1.65403715794009,29857.7,15479.9995422363
5055,,CRI,2019,,,12040.0,64417670082.6127,1.62060141840353,30185.0,15750.0
5056,,CRI,2021,,,12310.0,64282438666.739,,,
5057,,CIV,2011,,,1080.0,36693712824.8232,0.283820632292977,38526.94,18879.9991607666
5058,,CIV,2012,,,1220.0,36302305578.2487,0.365276687180907,37398.08,20489.9997711182
5059,,CIV,2013,,,1320.0,42760237561.4396,0.386750453124833,36269.22,21979.9995422363
5060,,CIV,2017,,,2000.0,51588158717.5348,0.424983645358917,31753.7,24350.0003814697
5061,,CIV,2019,,,2260.0,58539424929.7248,0.414187926192633,29496.0,24860.0006103516
5062,,CIV,2021,,,2420.0,70043191477.0454,,,
5063,,HRV,2011,,,14240.0,63408294943.4855,4.44561577421354,19204.0,25870.0008392334
5064,,HRV,2012,,,13640.0,57369359295.2829,4.07961645686177,19208.0,23889.9993896484
5065,,HRV,2013,,,13790.0,59032066091.7147,3.99700265430152,19212.0,22799.9992370605
5066,,HRV,2017,,,13030.0,56323836169.7177,4.22108594829621,19316.084,23319.9996948242
5067,,HRV,2019,,,15580.0,62327983579.5899,4.06370783264011,19366.1,22260.0002288818
5068,,HRV,2021,,,17630.0,68955083280.1922,,,
5069,,CUB,2011,,,5590.0,68990000000.0,2.44187169620142,29824.0,43770.0004577637
5070,,CUB,2012,,,6080.0,73141000000.0,2.53685249330927,30328.0,44830.0018310547
5071,,CUB,2013,,,6620.0,77148000000.0,2.54999773788033,30832.0,45180.0003051758
5072,,CUB,2017,,,7950.0,96851000000.0,2.31466675468265,32420.0,41790.0009155273
5073,,CUB,2019,,,8920.0,103428000000.0,2.28953729585692,32420.0,41240.0016784668
5074,,CUB,2021,,,,,,,
5075,,CUW,2000,,,,,,,
5076,,CUW,2001,,,,,,,
5077,,CUW,2002,,,,,,,
5078,,CUW,2003,,,,,,,
5079,,CUW,2004,,,,,,,
5080,,CUW,2005,,,,,,,
5081,,CUW,2006,,,,,,,
5082,,CUW,2007,,,,,,,
5083,,CUW,2008,,,,,,,
5084,,CUW,2009,,,,,,,
5085,,CUW,2010,,,,,,,
5086,,CUW,2011,,,,2933128491.62011,,0.7,
5087,,CUW,2012,,,,3024525139.6648,,0.7,
5088,,CUW,2013,,,19890.0,3039944134.07821,,0.7,
5089,,CUW,2014,,,19760.0,3048435754.18994,,0.7,
5090,,CUW,2015,,,19520.0,3042737430.1676,,0.7,
5091,,CUW,2016,,,19030.0,3014748603.35196,,0.7,
5092,,CUW,2017,,,18960.0,3009497206.70391,,0.7,
5093,,CUW,2018,,,19430.0,3020388826.81564,,0.7,
5094,,CUW,2019,,,19700.0,2995185474.86034,,0.7,
5095,,CUW,2020,,,16690.0,2496174748.60335,,0.7,
5096,,CUW,2021,,,18430.0,2699612458.10056,,,
5097,,CYP,2011,,,32640.0,27642086581.2918,6.66325508690257,1728.14,8960.00003814697
5098,,CYP,2012,,,29760.0,25048659899.7816,6.13891580228936,1727.88,8439.9995803833
5099,,CYP,2013,,,27890.0,23961144906.3621,5.51000526864372,1727.62,7739.99977111816
5100,,CYP,2017,,,25050.0,22946726163.5789,6.09007866090625,1725.9,8739.99977111816
5101,,CYP,2019,,,28560.0,25944504645.6957,5.85106560779507,1725.5,8539.99996185303
5102,,CYP,2021,,,28470.0,28407867534.0035,,,
5103,,CZE,2011,,,19460.0,229562733398.948,10.4010178048188,26595.82,129990.005493164
5104,,CZE,2012,,,19440.0,208857719320.649,10.091539280351,26617.84,127309.997558594
5105,,CZE,2013,,,19410.0,211685616592.931,9.62025725850339,26639.86,121550.003051758
5106,,CZE,2017,,,18310.0,218628940951.675,9.61164734090237,26716.6,122589.996337891
5107,,CZE,2019,,,22120.0,252548179964.897,9.02278615795801,26752.8,116589.996337891
5108,,CZE,2021,,,24430.0,281777887121.451,,,
5109,,DNK,2011,,,61990.0,344003137611.271,7.73708668950354,5941.28,57740.0016784668
5110,,DNK,2012,,,61650.0,327148943812.137,6.83528732540744,6017.66,52650.0015258789
5111,,DNK,2013,,,63200.0,343584391647.927,7.11673784909108,6094.04,54080.0018310547
5112,,DNK,2017,,,56690.0,332121063806.391,5.74676773694188,6256.0,47110.0006103516
5113,,DNK,2019,,,63140.0,346498737961.635,5.10798850907958,6275.0,43200.0007629395
5114,,DNK,2021,,,68300.0,398303272764.46,,,
5115,,DJI,2011,,,,1239144501.77525,0.512376551162576,56.0,1379.99999523163
5116,,DJI,2012,,,,1353632941.5207,0.523945899442207,56.0,1409.9999666214
5117,,DJI,2013,,,,2042817162.85639,0.576278130743292,56.0,1480.00001907349
